timestamp,hot_inlet_temp_c,hot_outlet_temp_c,cold_inlet_temp_c,cold_outlet_temp_c,hot_flow_rate_lpm,cold_flow_rate_lpm,heat_transfer_coeff_wm2k,pressure_drop_hot_kpa,pressure_drop_cold_kpa,approach_temp_c,effectiveness,pump_trip_event,cleaning_cycle
2025-03-17 15:50:00,179.85,143.69,28.76,64.74,199.75,199.88,1824.7,13.54,8.14,78.96,0.2393,0,0
2025-03-17 15:55:00,180.41,143.78,28.52,65.38,199.88,198.98,1822.6,13.45,8.21,78.4,0.2411,0,0
2025-03-17 16:00:00,179.79,143.66,28.55,64.33,199.73,199.4,1825.5,13.88,8.09,79.34,0.2389,0,0
2025-03-17 16:05:00,180.19,143.69,28.34,64.8,200.86,200.16,1821.1,13.89,8.32,78.89,0.2403,0,0
2025-03-17 16:10:00,179.43,143.96,28.75,64.63,200.03,199.99,1822.1,13.57,8.17,79.33,0.2354,0,0
2025-03-17 16:15:00,179.65,143.35,28.59,65.41,201.12,200.38,1825.2,13.54,8.28,77.94,0.2403,0,0
2025-03-17 16:20:00,180.09,143.53,28.83,65.61,200.76,200.37,1822.9,13.68,7.98,77.92,0.2417,0,0
2025-03-17 16:25:00,179.74,143.98,28.66,64.33,200.25,199.69,1823.5,13.6,8.15,79.65,0.2367,0,0
2025-03-17 16:30:00,180.26,143.74,28.28,64.62,199.76,200.47,1820.8,13.97,8.09,79.11,0.2403,0,0
2025-03-17 16:35:00,179.86,143.73,28.63,65.01,200.16,200.67,1824.8,13.91,7.94,78.72,0.2389,0,0
2025-03-17 16:40:00,180.14,143.71,28.49,64.34,199.05,201.39,1826.2,13.85,7.95,79.37,0.2402,0,0
2025-03-17 16:45:00,180.41,143.56,28.6,65.52,200.32,200.94,1821.4,13.66,7.74,78.05,0.2427,0,0
2025-03-17 16:50:00,180.0,143.91,28.62,64.6,200.48,199.97,1821.1,13.65,8.05,79.31,0.2384,0,0
2025-03-17 16:55:00,179.97,143.89,28.48,64.38,200.42,199.52,1823.0,13.74,8.07,79.51,0.2382,0,0
2025-03-17 17:00:00,180.41,143.84,28.79,65.3,199.68,200.08,1824.7,13.73,8.5,78.54,0.2411,0,0
2025-03-17 17:05:00,180.0,143.98,28.83,65.11,199.98,199.11,1822.6,13.7,7.93,78.86,0.2383,0,0
2025-03-17 17:10:00,179.92,143.83,28.53,64.75,200.61,200.1,1827.8,13.67,7.88,79.08,0.2384,0,0
2025-03-17 17:15:00,180.14,143.23,28.76,65.37,198.8,200.61,1823.7,13.62,8.06,77.86,0.2438,0,0
2025-03-17 17:20:00,179.94,143.81,28.69,64.94,200.59,200.22,1828.7,13.79,8.06,78.87,0.2388,0,0
2025-03-17 17:25:00,179.84,143.58,29.19,65.26,200.14,200.12,1825.8,13.59,8.14,78.33,0.2407,0,0
2025-03-17 17:30:00,179.97,143.68,29.02,64.91,198.11,200.88,1825.7,13.84,8.07,78.77,0.2404,0,0
2025-03-17 17:35:00,180.08,144.03,28.76,65.0,200.59,200.93,1821.6,13.7,8.05,79.03,0.2382,0,0
2025-03-17 17:40:00,180.06,143.83,28.75,65.07,201.55,201.37,1822.5,13.63,8.05,78.76,0.2394,0,0
2025-03-17 17:45:00,179.52,143.63,29.07,65.4,201.33,199.53,1823.2,13.96,7.8,78.23,0.2386,0,0
2025-03-17 17:50:00,180.19,143.98,29.12,65.37,199.7,199.11,1826.3,13.88,7.92,78.61,0.2397,0,0
2025-03-17 17:55:00,180.01,143.84,29.27,65.94,200.2,199.35,1823.7,13.63,8.36,77.9,0.2399,0,0
2025-03-17 18:00:00,180.0,143.75,28.96,65.29,200.96,200.12,1819.4,13.58,8.28,78.45,0.24,0,0
2025-03-17 18:05:00,180.31,143.85,29.22,65.87,200.58,201.16,1821.0,13.62,7.94,77.98,0.2413,0,0
2025-03-17 18:10:00,180.09,143.83,28.77,64.54,199.69,199.8,1822.9,13.69,7.91,79.29,0.2396,0,0
2025-03-17 18:15:00,179.79,143.55,29.62,65.72,201.0,200.57,1813.6,13.54,7.98,77.83,0.2413,0,0
2025-03-17 18:20:00,180.2,144.09,29.0,64.73,199.13,199.91,1820.7,13.9,8.27,79.36,0.2388,0,0
2025-03-17 18:25:00,179.8,144.13,29.38,64.93,199.4,200.45,1821.2,13.54,8.2,79.2,0.2372,0,0
2025-03-17 18:30:00,179.69,144.05,29.39,64.8,199.72,198.91,1825.7,13.61,8.13,79.26,0.2371,0,0
2025-03-17 18:35:00,179.95,143.6,29.77,66.35,200.58,198.81,1819.5,13.77,8.01,77.25,0.242,0,0
2025-03-17 18:40:00,179.97,143.62,29.13,65.07,199.04,200.01,1822.2,13.73,8.33,78.56,0.241,0,0
2025-03-17 18:45:00,180.01,143.76,29.87,66.59,201.52,198.58,1821.7,13.63,7.81,77.17,0.2415,0,0
2025-03-17 18:50:00,180.15,143.91,29.87,66.58,200.88,199.96,1820.1,13.5,7.89,77.33,0.2412,0,0
2025-03-17 18:55:00,180.31,144.0,29.4,65.82,200.31,201.3,1820.6,13.98,8.05,78.18,0.2406,0,0
2025-03-17 19:00:00,179.89,144.0,29.32,65.2,200.45,199.32,1827.4,13.46,8.04,78.81,0.2384,0,0
2025-03-17 19:05:00,180.06,143.76,30.13,66.63,201.08,199.96,1823.3,13.54,8.01,77.14,0.2421,0,0
2025-03-17 19:10:00,179.54,143.77,28.76,64.25,199.29,200.58,1820.4,13.72,8.14,79.52,0.2372,0,0
2025-03-17 19:15:00,179.83,143.97,29.33,65.06,199.42,199.55,1818.4,13.72,8.1,78.91,0.2383,0,0
2025-03-17 19:20:00,179.95,144.23,29.44,65.25,199.82,199.97,1826.4,13.8,8.06,78.98,0.2373,0,0
2025-03-17 19:25:00,179.98,143.89,29.59,65.44,199.63,201.2,1816.9,13.5,8.43,78.45,0.24,0,0
2025-03-17 19:30:00,179.82,143.41,29.93,65.8,199.6,201.38,1823.4,13.46,8.09,77.61,0.2429,0,0
2025-03-17 19:35:00,180.26,143.45,29.58,66.54,200.48,199.66,1818.5,13.9,8.07,76.91,0.2443,0,0
2025-03-17 19:40:00,180.1,143.95,29.87,65.9,199.74,199.72,1823.9,13.67,7.98,78.04,0.2407,0,0
2025-03-17 19:45:00,180.01,143.68,29.97,66.07,200.04,200.82,1828.0,13.61,7.72,77.62,0.2421,0,0
2025-03-17 19:50:00,180.03,143.64,29.6,65.59,199.91,200.15,1824.2,13.77,7.89,78.05,0.2419,0,0
2025-03-17 19:55:00,180.01,144.01,30.06,66.19,201.55,199.57,1818.9,13.81,8.17,77.82,0.2401,0,0
2025-03-17 20:00:00,179.83,143.94,30.29,66.03,200.01,201.02,1820.5,13.7,7.91,77.91,0.24,0,0
2025-03-17 20:05:00,180.01,144.15,29.74,66.19,200.27,198.44,1818.2,13.72,8.15,77.96,0.2386,0,0
2025-03-17 20:10:00,179.92,143.7,30.17,66.97,199.3,197.9,1822.4,13.76,8.14,76.73,0.2419,0,0
2025-03-17 20:15:00,180.05,143.61,29.62,65.53,199.62,199.88,1820.8,13.84,8.18,78.08,0.2422,0,0
2025-03-17 20:20:00,180.31,143.77,30.45,66.82,198.45,199.97,1822.3,13.73,8.09,76.95,0.2438,0,0
2025-03-17 20:25:00,179.95,143.72,29.8,66.02,200.21,198.56,1827.2,13.6,8.21,77.7,0.2413,0,0
2025-03-17 20:30:00,179.75,143.95,30.12,65.58,199.35,201.57,1818.0,13.62,8.01,78.37,0.2393,0,0
2025-03-17 20:35:00,179.5,143.68,30.09,65.95,199.16,199.75,1825.1,13.84,7.96,77.73,0.2398,0,0
2025-03-17 20:40:00,179.96,143.82,30.2,66.05,199.87,201.15,1822.1,13.73,8.21,77.78,0.2413,0,0
2025-03-17 20:45:00,179.75,143.96,30.07,66.25,201.35,199.56,1823.1,13.63,8.08,77.71,0.2391,0,0
2025-03-17 20:50:00,179.56,143.4,30.12,66.32,201.34,199.07,1824.7,13.58,7.99,77.09,0.242,0,0
2025-03-17 20:55:00,180.06,143.81,30.39,66.81,201.02,200.22,1824.6,13.7,8.12,77.0,0.2422,0,0
2025-03-17 21:00:00,179.86,143.84,30.14,66.34,200.21,201.25,1820.0,13.8,8.13,77.5,0.2406,0,0
2025-03-17 21:05:00,179.64,143.76,29.98,65.89,198.94,199.14,1826.9,13.63,8.0,77.87,0.2397,0,0
2025-03-17 21:10:00,180.0,143.92,30.24,66.77,199.75,198.86,1824.5,13.77,7.92,77.15,0.2409,0,0
2025-03-17 21:15:00,179.8,143.92,29.95,65.22,199.67,200.3,1826.3,13.82,8.13,78.7,0.2394,0,0
2025-03-17 21:20:00,180.63,143.38,30.32,67.62,201.12,200.95,1825.0,13.45,8.05,75.75,0.2478,0,0
2025-03-17 21:25:00,180.06,143.57,30.06,66.42,201.17,200.67,1819.5,13.84,8.21,77.15,0.2432,0,0
2025-03-17 21:30:00,179.95,143.5,29.99,66.18,199.73,200.33,1819.7,13.97,8.28,77.32,0.2431,0,0
2025-03-17 21:35:00,179.82,144.11,30.43,66.6,200.63,199.37,1819.3,13.88,8.39,77.51,0.239,0,0
2025-03-17 21:40:00,180.06,143.74,30.7,67.48,202.41,199.7,1823.6,13.85,7.98,76.26,0.2432,0,0
2025-03-17 21:45:00,179.84,143.91,30.88,67.03,200.29,199.41,1826.4,13.75,8.0,76.89,0.2412,0,0
2025-03-17 21:50:00,180.33,143.46,30.75,67.58,200.27,200.87,1826.0,13.76,8.17,75.88,0.2465,0,0
2025-03-17 21:55:00,179.63,143.75,30.5,66.52,199.09,200.3,1823.6,13.7,8.02,77.24,0.2405,0,0
2025-03-17 22:00:00,180.56,143.92,30.49,67.25,199.88,200.69,1818.3,13.64,8.1,76.67,0.2441,0,0
2025-03-17 22:05:00,180.2,143.48,30.8,67.82,200.28,200.18,1824.5,13.78,7.86,75.65,0.2458,0,0
2025-03-17 22:10:00,180.14,143.87,30.86,67.21,198.29,200.46,1823.7,13.81,7.96,76.67,0.2429,0,0
2025-03-17 22:15:00,180.29,143.88,30.44,66.57,198.83,199.21,1822.6,14.04,8.1,77.32,0.243,0,0
2025-03-17 22:20:00,180.15,143.45,31.11,67.06,198.26,200.17,1820.9,13.81,8.16,76.38,0.2463,0,0
2025-03-17 22:25:00,180.49,143.86,30.97,67.99,202.67,200.46,1824.1,14.04,8.09,75.87,0.245,0,0
2025-03-17 22:30:00,180.22,143.43,30.92,67.69,200.18,201.09,1819.4,13.64,8.13,75.74,0.2464,0,0
2025-03-17 22:35:00,179.56,143.58,31.01,67.16,201.03,199.52,1821.3,13.55,8.06,76.42,0.2422,0,0
2025-03-17 22:40:00,179.83,143.65,30.44,66.68,199.72,200.05,1822.2,13.76,7.99,76.96,0.2422,0,0
2025-03-17 22:45:00,180.01,143.86,31.04,67.41,200.4,201.27,1823.4,13.87,8.23,76.45,0.2427,0,0
2025-03-17 22:50:00,179.83,143.34,30.84,67.18,200.42,199.42,1823.1,13.64,8.1,76.16,0.2449,0,0
2025-03-17 22:55:00,180.45,143.93,30.6,67.3,199.68,199.54,1823.4,14.04,8.1,76.63,0.2438,0,0
2025-03-17 23:00:00,179.97,144.11,31.01,66.51,200.22,200.6,1816.4,13.74,7.98,77.6,0.2408,0,0
2025-03-17 23:05:00,180.12,143.76,31.08,67.17,198.73,200.49,1825.9,13.64,8.12,76.59,0.2439,0,0
2025-03-17 23:10:00,179.59,144.23,31.05,66.08,199.19,201.26,1814.7,13.59,8.11,78.15,0.2381,0,0
2025-03-17 23:15:00,179.34,143.65,30.95,66.72,200.87,199.48,1822.9,13.88,8.06,76.93,0.2405,0,0
2025-03-17 23:20:00,180.31,144.02,31.06,66.99,199.34,200.27,1818.6,13.9,8.07,77.03,0.2432,0,0
2025-03-17 23:25:00,179.84,143.77,30.75,66.98,198.84,200.07,1819.8,13.54,8.15,76.79,0.2419,0,0
2025-03-17 23:30:00,180.11,143.82,30.89,67.33,199.4,200.21,1822.8,13.75,8.21,76.49,0.2432,0,0
2025-03-17 23:35:00,179.8,143.63,31.15,67.04,199.4,199.78,1817.8,13.79,8.13,76.6,0.2433,0,0
2025-03-17 23:40:00,180.15,143.82,30.71,67.37,199.1,198.54,1820.6,14.08,8.12,76.45,0.2432,0,0
2025-03-17 23:45:00,179.92,144.32,30.42,65.74,198.26,199.9,1818.8,13.63,8.18,78.59,0.2381,0,0
2025-03-17 23:50:00,179.85,143.75,30.55,66.57,198.53,198.62,1820.6,13.65,8.32,77.19,0.2417,0,0
2025-03-17 23:55:00,179.69,144.04,31.2,66.63,199.81,200.44,1821.6,13.64,8.16,77.41,0.2401,0,0
2025-03-18 00:00:00,179.41,144.18,31.15,66.84,201.44,200.86,1824.0,14.01,8.18,77.34,0.2376,0,0
2025-03-18 00:05:00,180.56,143.76,31.19,68.12,199.52,199.08,1821.5,13.73,8.02,75.63,0.2464,0,0
2025-03-18 00:10:00,180.34,144.07,31.27,67.25,200.62,200.57,1818.9,13.86,8.03,76.82,0.2433,0,0
2025-03-18 00:15:00,179.78,143.62,31.05,66.69,199.04,198.85,1822.1,13.92,8.32,76.93,0.2431,0,0
2025-03-18 00:20:00,179.84,143.72,31.11,66.67,197.9,200.48,1816.8,13.81,8.25,77.04,0.2429,0,0
2025-03-18 00:25:00,179.8,143.88,30.44,66.32,200.87,199.23,1822.6,13.61,8.08,77.56,0.2405,0,0
2025-03-18 00:30:00,179.87,144.1,31.16,67.31,199.26,200.21,1825.2,13.8,8.59,76.79,0.2405,0,0
2025-03-18 00:35:00,180.29,143.63,31.17,67.56,199.49,200.03,1821.9,13.75,8.59,76.07,0.2459,0,0
2025-03-18 00:40:00,179.5,143.69,31.21,67.59,200.08,197.94,1827.0,13.79,8.28,76.1,0.2415,0,0
2025-03-18 00:45:00,179.9,143.96,31.25,67.58,199.36,198.69,1820.4,13.97,8.13,76.38,0.2418,0,0
2025-03-18 00:50:00,179.61,143.9,30.59,66.34,198.82,199.08,1824.7,13.55,8.07,77.55,0.2397,0,0
2025-03-18 00:55:00,180.18,144.03,31.24,68.05,200.76,199.79,1820.5,13.92,8.07,75.98,0.2427,0,0
2025-03-18 01:00:00,179.86,143.81,30.78,66.84,199.92,199.51,1824.9,14.12,8.05,76.97,0.2418,0,0
2025-03-18 01:05:00,179.74,144.13,31.2,66.28,198.93,199.72,1817.4,13.83,7.85,77.85,0.2397,0,0
2025-03-18 01:10:00,179.82,143.62,31.2,67.75,199.73,199.12,1820.5,13.67,8.11,75.87,0.2436,0,0
2025-03-18 01:15:00,180.07,144.02,31.53,66.97,199.15,200.14,1825.2,13.87,8.24,77.05,0.2427,0,0
2025-03-18 01:20:00,179.71,143.85,31.22,67.59,199.11,197.89,1821.3,14.03,8.31,76.26,0.2415,0,0
2025-03-18 01:25:00,179.38,143.57,31.08,67.52,200.64,198.56,1821.4,14.06,8.03,76.05,0.2415,0,0
2025-03-18 01:30:00,180.1,143.65,30.68,67.15,200.07,198.97,1820.7,13.79,8.4,76.5,0.2439,0,0
2025-03-18 01:35:00,180.6,143.5,31.07,68.6,201.06,200.88,1823.8,13.81,8.22,74.9,0.2481,0,0
2025-03-18 01:40:00,180.1,143.59,31.57,67.91,199.83,199.81,1821.6,13.79,8.01,75.67,0.2458,0,0
2025-03-18 01:45:00,179.92,144.14,30.65,66.22,200.2,201.53,1822.5,13.67,8.0,77.92,0.2397,0,0
2025-03-18 01:50:00,179.6,144.05,30.91,66.46,198.75,199.14,1825.2,13.83,8.18,77.59,0.2391,0,0
2025-03-18 01:55:00,179.33,143.84,30.72,65.45,198.69,199.16,1824.3,14.02,8.18,78.39,0.2388,0,0
2025-03-18 02:00:00,179.95,143.88,31.19,67.13,200.05,200.69,1822.5,13.72,8.22,76.75,0.2425,0,0
2025-03-18 02:05:00,179.98,143.42,31.1,67.96,200.07,200.45,1824.8,13.78,8.43,75.46,0.2456,0,0
2025-03-18 02:10:00,179.52,144.24,31.41,66.91,199.47,200.02,1827.0,14.13,8.09,77.33,0.2382,0,0
2025-03-18 02:15:00,180.22,143.59,30.88,67.5,199.14,199.25,1817.2,13.82,8.03,76.09,0.2453,0,0
2025-03-18 02:20:00,179.44,144.3,31.65,67.29,201.08,199.05,1820.9,13.95,7.94,77.01,0.2378,0,0
2025-03-18 02:25:00,180.02,143.88,31.42,67.01,199.71,201.52,1823.5,13.73,8.07,76.87,0.2432,0,0
2025-03-18 02:30:00,179.57,144.08,31.42,67.2,201.68,199.9,1819.2,13.82,8.38,76.88,0.2395,0,0
2025-03-18 02:35:00,180.26,143.78,31.17,67.43,199.5,199.99,1821.9,13.77,8.3,76.34,0.2447,0,0
2025-03-18 02:40:00,180.36,143.84,31.04,67.82,200.74,199.43,1819.8,13.81,8.17,76.02,0.2446,0,0
2025-03-18 02:45:00,180.11,143.82,31.17,67.71,201.08,200.19,1825.7,13.75,8.23,76.11,0.2437,0,0
2025-03-18 02:50:00,180.1,143.81,31.24,67.41,201.02,199.93,1825.9,13.78,7.81,76.4,0.2438,0,0
2025-03-18 02:55:00,179.88,143.9,30.94,66.59,201.02,200.79,1819.0,13.65,8.48,77.31,0.2416,0,0
2025-03-18 03:00:00,180.21,143.73,31.17,68.2,199.95,199.53,1823.8,13.7,7.85,75.53,0.2448,0,0
2025-03-18 03:05:00,180.14,144.0,31.21,67.18,199.81,201.0,1822.3,13.85,8.1,76.82,0.2426,0,0
2025-03-18 03:10:00,179.57,143.86,30.96,66.44,200.72,200.36,1818.8,13.65,8.04,77.42,0.2403,0,0
2025-03-18 03:15:00,179.79,143.5,31.25,67.65,200.42,200.6,1818.0,13.87,8.07,75.86,0.2443,0,0
2025-03-18 03:20:00,179.95,144.26,30.82,66.39,199.93,201.07,1818.7,13.68,8.23,77.88,0.2393,0,0
2025-03-18 03:25:00,179.98,143.62,31.22,67.69,199.47,199.39,1816.3,13.92,7.93,75.93,0.2445,0,0
2025-03-18 03:30:00,180.02,143.9,30.99,67.02,199.48,200.16,1825.5,13.79,7.92,76.88,0.2423,0,0
2025-03-18 03:35:00,180.19,143.57,30.84,67.04,200.7,199.68,1819.3,13.93,8.15,76.53,0.2452,0,0
2025-03-18 03:40:00,180.4,143.87,30.84,67.05,199.32,200.95,1821.3,13.87,8.29,76.82,0.2442,0,0
2025-03-18 03:45:00,180.23,143.82,30.85,67.5,199.69,200.04,1819.5,13.7,8.29,76.32,0.2438,0,0
2025-03-18 03:50:00,180.38,143.9,31.17,67.92,200.42,199.91,1820.6,13.84,8.08,75.99,0.2445,0,0
2025-03-18 03:55:00,179.8,143.58,30.74,66.74,200.62,200.93,1821.9,13.81,8.15,76.84,0.243,0,0
2025-03-18 04:00:00,179.93,143.69,31.4,67.34,199.34,198.91,1817.2,13.79,8.37,76.35,0.244,0,0
2025-03-18 04:05:00,180.18,143.93,30.52,66.56,199.24,200.32,1823.7,13.79,8.13,77.37,0.2422,0,0
2025-03-18 04:10:00,180.16,143.84,30.63,66.99,200.46,199.91,1817.8,13.93,8.12,76.85,0.2429,0,0
2025-03-18 04:15:00,179.42,144.16,30.67,65.44,200.17,201.05,1822.6,13.83,8.16,78.72,0.237,0,0
2025-03-18 04:20:00,179.9,143.79,30.39,66.37,200.29,200.0,1819.6,13.78,7.83,77.42,0.2415,0,0
2025-03-18 04:25:00,180.13,143.81,30.58,66.95,200.65,201.16,1819.0,13.65,8.04,76.86,0.2429,0,0
2025-03-18 04:30:00,180.16,143.85,30.67,67.12,199.63,199.99,1821.5,13.8,7.85,76.73,0.2429,0,0
2025-03-18 04:35:00,179.99,144.08,30.63,65.52,201.08,202.12,1819.2,13.83,7.84,78.56,0.2404,0,0
2025-03-18 04:40:00,180.4,144.17,30.67,66.39,199.26,200.82,1819.5,14.04,8.27,77.79,0.242,0,0
2025-03-18 04:45:00,180.13,143.89,30.43,67.12,200.43,199.53,1820.5,13.91,8.21,76.77,0.2421,0,0
2025-03-18 04:50:00,180.55,144.39,30.3,66.95,200.38,199.33,1818.0,14.0,8.22,77.44,0.2406,0,0
2025-03-18 04:55:00,179.78,144.0,30.82,66.12,198.61,199.49,1818.6,13.81,7.84,77.88,0.2402,0,0
2025-03-18 05:00:00,180.13,144.03,30.76,66.95,200.01,200.7,1821.7,13.95,8.08,77.08,0.2417,0,0
2025-03-18 05:05:00,180.3,143.81,30.84,67.56,199.47,199.74,1825.2,13.7,7.96,76.25,0.2442,0,0
2025-03-18 05:10:00,179.85,143.61,30.51,66.35,199.85,200.35,1821.4,13.97,8.01,77.26,0.2427,0,0
2025-03-18 05:15:00,180.25,144.05,30.46,66.71,197.63,200.02,1818.3,13.96,8.21,77.34,0.2417,0,0
2025-03-18 05:20:00,180.08,143.85,30.45,66.69,201.0,201.19,1820.6,13.9,7.85,77.16,0.2421,0,0
2025-03-18 05:25:00,180.22,143.91,30.47,66.89,200.6,199.11,1815.7,14.01,8.07,77.02,0.2425,0,0
2025-03-18 05:30:00,179.82,143.9,30.06,66.26,199.88,198.32,1818.1,13.73,8.09,77.64,0.2399,0,0
2025-03-18 05:35:00,179.68,143.9,29.86,66.6,201.1,198.96,1818.2,13.82,7.97,77.31,0.2388,0,0
2025-03-18 05:40:00,179.87,143.86,30.07,66.19,200.06,199.68,1816.7,13.92,8.05,77.67,0.2404,0,0
2025-03-18 05:45:00,180.34,143.69,29.9,66.37,200.37,199.86,1818.3,14.02,8.05,77.32,0.2436,0,0
2025-03-18 05:50:00,180.29,143.61,30.06,66.22,199.86,200.68,1818.6,13.81,8.17,77.39,0.2442,0,0
2025-03-18 05:55:00,180.08,143.23,30.47,66.92,198.74,200.85,1818.0,14.01,8.06,76.32,0.2463,0,0
2025-03-18 06:00:00,179.84,143.93,30.1,66.39,198.96,198.59,1820.4,13.77,8.34,77.54,0.2398,0,0
2025-03-18 06:05:00,180.34,144.13,30.4,67.02,199.74,198.68,1817.3,13.73,7.8,77.11,0.2415,0,0
2025-03-18 06:10:00,179.75,144.31,30.27,65.63,199.61,200.03,1814.0,13.72,8.12,78.68,0.2371,0,0
2025-03-18 06:15:00,179.88,144.09,29.55,65.47,200.06,200.73,1817.7,13.82,8.23,78.63,0.2381,0,0
2025-03-18 06:20:00,180.22,143.98,29.94,66.61,200.28,200.62,1819.1,13.75,8.15,77.37,0.2412,0,0
2025-03-18 06:25:00,179.7,143.37,30.41,66.31,199.84,199.91,1821.3,13.7,8.15,77.06,0.2434,0,0
2025-03-18 06:30:00,179.97,143.73,30.04,66.0,199.64,199.34,1826.9,14.05,8.2,77.74,0.2417,0,0
2025-03-18 06:35:00,179.75,144.01,29.82,65.46,199.52,201.21,1814.9,13.81,8.05,78.55,0.2384,0,0
2025-03-18 06:40:00,179.94,143.37,30.09,67.04,199.58,199.66,1818.6,14.07,7.67,76.33,0.244,0,0
2025-03-18 06:45:00,180.54,143.82,29.77,66.25,200.1,199.19,1818.6,13.84,7.89,77.57,0.2435,0,0
2025-03-18 06:50:00,179.92,144.26,30.12,65.53,199.8,200.81,1818.3,13.94,8.28,78.73,0.2381,0,0
2025-03-18 06:55:00,179.77,144.04,29.84,65.74,201.13,200.77,1815.9,13.81,8.26,78.3,0.2383,0,0
2025-03-18 07:00:00,180.08,143.5,29.69,65.8,200.16,200.7,1816.7,14.06,7.93,77.7,0.2432,0,0
2025-03-18 07:05:00,179.8,143.77,30.03,66.36,200.17,200.06,1816.7,13.99,7.92,77.42,0.2405,0,0
2025-03-18 07:10:00,179.54,143.74,30.2,66.03,200.16,200.03,1820.6,13.86,7.72,77.71,0.2397,0,0
2025-03-18 07:15:00,180.12,144.18,29.59,65.24,199.8,200.46,1821.8,13.92,8.14,78.94,0.2387,0,0
2025-03-18 07:20:00,179.71,143.93,29.99,65.79,200.41,199.76,1815.1,13.93,8.02,78.14,0.239,0,0
2025-03-18 07:25:00,180.17,143.64,29.85,66.11,199.62,201.15,1817.1,13.83,8.27,77.54,0.243,0,0
2025-03-18 07:30:00,180.1,144.1,29.7,65.79,200.1,200.24,1821.7,13.81,7.96,78.3,0.2394,0,0
2025-03-18 07:35:00,180.06,143.53,29.61,66.04,200.24,200.58,1815.6,13.71,8.2,77.49,0.2428,0,0
2025-03-18 07:40:00,179.83,143.17,29.58,65.88,200.1,200.18,1824.0,13.86,7.97,77.3,0.244,0,0
2025-03-18 07:45:00,180.33,144.08,29.66,66.25,199.97,200.33,1819.2,14.2,8.18,77.84,0.2406,0,0
2025-03-18 07:50:00,179.73,143.7,29.69,66.09,199.36,198.79,1819.0,14.12,8.21,77.62,0.2401,0,0
2025-03-18 07:55:00,180.18,144.11,29.26,65.22,199.7,201.05,1814.0,13.88,8.07,78.9,0.239,0,0
2025-03-18 08:00:00,179.74,144.11,29.27,64.93,199.99,199.33,1819.1,14.0,8.14,79.18,0.2368,0,0
2025-03-18 08:05:00,179.89,144.04,29.64,65.22,199.79,200.55,1818.0,13.87,8.08,78.82,0.2386,0,0
2025-03-18 08:10:00,179.77,143.92,29.3,65.0,200.56,200.31,1819.4,13.94,8.25,78.93,0.2382,0,0
2025-03-18 08:15:00,179.52,143.95,29.39,65.13,201.38,200.85,1820.5,13.7,8.14,78.82,0.237,0,0
2025-03-18 08:20:00,180.48,143.84,29.11,65.72,200.88,199.46,1818.0,14.08,8.05,78.12,0.2421,0,0
2025-03-18 08:25:00,180.06,143.61,29.34,65.62,197.72,199.67,1816.5,13.95,8.27,77.98,0.2419,0,0
2025-03-18 08:30:00,180.06,144.1,29.14,65.2,201.15,200.88,1817.4,13.72,8.27,78.9,0.2383,0,0
2025-03-18 08:35:00,179.9,144.09,28.74,64.63,201.56,200.54,1821.0,13.98,7.84,79.47,0.2369,0,0
2025-03-18 08:40:00,179.85,143.77,29.25,65.04,200.25,200.6,1818.9,13.95,8.29,78.72,0.2396,0,0
2025-03-18 08:45:00,179.53,144.12,29.05,64.39,199.19,198.95,1821.2,13.8,8.12,79.73,0.2353,0,0
2025-03-18 08:50:00,179.82,144.15,28.8,64.27,200.38,200.14,1821.5,13.98,8.22,79.88,0.2362,0,0
2025-03-18 08:55:00,179.63,143.94,28.9,64.52,201.1,200.41,1816.8,13.92,7.88,79.42,0.2368,0,0
2025-03-18 09:00:00,179.86,143.92,29.17,64.93,199.79,199.87,1818.0,13.92,7.99,78.99,0.2385,0,0
2025-03-18 09:05:00,179.83,143.89,29.04,64.92,199.91,200.7,1813.2,13.93,8.26,78.97,0.2383,0,0
2025-03-18 09:10:00,180.16,143.53,29.34,66.49,199.5,200.38,1816.7,13.99,8.12,77.03,0.2429,0,0
2025-03-18 09:15:00,179.48,143.57,29.0,65.02,199.76,198.53,1821.4,13.94,8.4,78.56,0.2386,0,0
2025-03-18 09:20:00,179.87,143.99,28.64,64.27,200.36,200.17,1820.8,14.01,8.05,79.72,0.2372,0,0
2025-03-18 09:25:00,179.63,144.03,29.15,65.31,201.89,200.95,1816.9,14.12,8.31,78.72,0.2366,0,0
2025-03-18 09:30:00,180.15,143.46,29.02,65.82,199.71,199.91,1811.8,13.97,8.23,77.65,0.2427,0,0
2025-03-18 09:35:00,180.13,143.44,28.75,65.93,199.57,199.23,1816.2,14.07,7.99,77.51,0.2424,0,0
2025-03-18 09:40:00,180.12,143.71,28.64,64.76,199.14,200.39,1818.1,13.88,8.18,78.95,0.2404,0,0
2025-03-18 09:45:00,180.44,144.1,28.86,65.3,200.9,199.11,1822.0,13.98,8.24,78.8,0.2397,0,0
2025-03-18 09:50:00,179.76,144.21,28.69,64.13,199.01,199.89,1816.6,13.98,8.2,80.08,0.2353,0,0
2025-03-18 09:55:00,180.03,143.9,29.27,65.33,202.29,200.54,1821.5,13.87,8.4,78.57,0.2397,0,0
2025-03-18 10:00:00,179.76,143.94,28.46,64.0,200.05,200.56,1817.7,13.83,7.94,79.95,0.2367,0,0
2025-03-18 10:05:00,180.05,144.04,28.86,65.26,201.34,200.07,1820.9,13.9,7.92,78.78,0.2382,0,0
