ts_qcs,day,grade,cd_basis_weight_cv_pct,formation_index,ash_content_pct,moisture_pct,strength_rel_pct,defect_grade
2025-11-17 14:57:15,45.8,GSM80,1.949,5.73,23.01,3.0,98.5,B
2025-11-17 14:59:45,45.8,GSM80,2.259,6.05,23.34,3.0,96.7,B
2025-11-17 16:16:00,45.9,GSM100,2.279,5.81,27.58,3.0,93.3,B
2025-11-17 16:19:00,45.9,GSM100,2.122,5.72,27.46,3.0,94.1,B
2025-11-17 16:29:15,45.9,GSM100,1.969,5.41,28.13,3.0,96.6,B
2025-11-17 17:34:15,45.9,GSM100,2.079,5.6,22.95,3.0,98.1,B
2025-11-17 17:42:30,45.9,GSM100,2.103,5.49,22.27,3.0,94.6,C
2025-11-17 17:44:30,45.9,GSM100,2.506,5.85,27.96,3.0,93.4,B
2025-11-17 17:59:30,45.9,GSM100,2.751,5.78,27.41,3.0,94.0,B
2025-11-17 18:11:00,46.0,GSM100,1.842,4.87,28.6,3.0,95.6,B
2025-11-17 18:48:00,46.0,GSM100,2.575,5.69,26.58,3.0,100.3,B
2025-11-17 19:27:45,46.0,GSM120,2.281,6.11,25.87,3.0,93.0,B
2025-11-17 20:42:15,46.1,GSM120,2.18,5.78,27.75,3.0,96.1,B
2025-11-17 21:14:15,46.1,GSM120,2.297,5.28,25.13,3.0,96.5,C
2025-11-17 21:16:00,46.1,GSM120,1.995,5.35,26.24,3.0,95.8,B
2025-11-17 21:22:30,46.1,GSM120,2.405,5.63,27.5,3.0,93.3,B
2025-11-17 21:28:30,46.1,GSM120,2.384,5.58,26.77,3.0,97.0,B
2025-11-17 23:44:15,46.2,GSM80,1.847,5.71,25.1,3.0,94.6,B
2025-11-18 00:23:30,46.2,GSM100,2.054,5.12,30.09,3.0,97.1,C
2025-11-18 01:18:30,46.2,GSM100,1.545,5.41,29.84,3.0,97.7,B
2025-11-18 02:58:30,46.3,GSM100,2.188,5.6,24.78,3.0,93.3,B
2025-11-18 03:23:00,46.3,GSM100,1.892,5.98,22.41,3.0,96.4,B
2025-11-18 04:12:45,46.4,GSM100,2.126,6.05,28.54,3.0,97.9,B
2025-11-18 04:43:15,46.4,GSM100,1.781,5.89,26.45,3.0,96.3,B
2025-11-18 05:16:45,46.4,GSM120,2.305,5.8,24.64,3.0,98.7,B
2025-11-18 06:34:45,46.4,GSM120,2.368,5.51,23.08,3.0,95.8,B
2025-11-18 07:31:15,46.5,GSM120,2.006,5.79,24.15,3.0,94.0,B
2025-11-18 07:46:00,46.5,GSM120,2.305,5.94,21.5,3.0,94.1,B
2025-11-18 08:25:00,46.5,GSM120,2.566,5.97,26.63,3.0,94.7,B
2025-11-18 10:11:45,46.6,GSM80,1.661,5.5,26.62,3.0,94.4,B
2025-11-18 13:08:30,46.7,GSM80,1.888,5.92,25.13,3.0,94.5,B
2025-11-18 13:39:45,46.7,GSM80,2.084,5.8,24.68,3.0,94.9,B
2025-11-18 14:17:45,46.7,GSM100,2.057,6.16,22.35,3.0,94.8,B
2025-11-18 15:47:45,46.8,GSM100,2.218,5.87,26.16,3.0,95.2,B
2025-11-18 17:23:45,46.9,GSM120,2.397,5.9,21.91,3.0,95.0,B
2025-11-18 18:10:00,46.9,GSM120,2.252,5.49,22.14,3.0,96.7,C
2025-11-18 19:41:45,47.0,GSM120,1.831,5.89,19.9,3.0,96.2,B
2025-11-18 20:15:00,47.0,GSM80,1.731,5.84,25.8,3.0,95.0,B
2025-11-18 20:31:00,47.0,GSM80,1.829,5.73,27.05,3.0,98.3,B
2025-11-18 20:42:45,47.0,GSM80,2.054,5.87,25.21,3.0,95.6,B
2025-11-18 21:10:15,47.0,GSM80,1.841,5.7,25.73,3.0,96.4,B
2025-11-18 21:34:15,47.0,GSM80,1.966,5.6,24.92,3.0,97.3,B
2025-11-18 23:15:45,47.1,GSM100,2.169,5.85,24.99,3.0,97.8,B
2025-11-18 23:21:45,47.1,GSM100,1.997,5.8,26.41,3.0,97.6,B
2025-11-18 23:35:45,47.1,GSM100,1.82,5.58,23.22,3.0,95.0,B
2025-11-18 23:44:45,47.1,GSM100,3.138,5.84,26.04,3.0,100.7,B
2025-11-19 00:01:15,47.1,GSM100,2.684,5.68,23.45,3.0,93.9,B
2025-11-19 00:05:00,47.1,GSM100,2.083,5.7,22.53,3.0,92.6,B
2025-11-19 00:07:00,47.1,GSM100,2.668,5.45,25.36,3.0,98.1,C
2025-11-19 00:45:00,47.2,GSM100,1.987,5.62,25.96,3.0,95.8,B
2025-11-19 01:36:00,47.2,GSM120,2.546,9.5,24.73,3.0,95.3,B
2025-11-19 01:55:15,47.2,GSM120,2.373,5.76,24.54,3.0,95.0,B
2025-11-19 01:57:45,47.2,GSM120,1.947,5.51,27.45,3.0,99.5,B
2025-11-19 02:21:30,47.2,GSM120,2.487,5.71,23.76,3.0,95.8,B
2025-11-19 03:57:45,47.3,GSM120,1.68,5.71,21.16,3.0,96.2,B
2025-11-19 04:07:45,47.3,GSM120,1.848,5.59,26.05,3.0,94.6,B
2025-11-19 06:36:00,47.4,GSM80,2.0,5.69,25.77,3.0,96.7,B
2025-11-19 07:22:30,47.4,GSM80,1.973,5.8,24.09,3.0,96.4,B
2025-11-19 07:30:30,47.4,GSM80,1.63,5.7,22.34,3.0,97.1,B
2025-11-19 09:12:45,47.5,GSM80,1.843,5.67,27.15,3.0,97.1,B
2025-11-19 10:28:00,47.6,GSM100,2.082,5.76,21.58,3.0,95.0,B
2025-11-19 10:41:15,47.6,GSM100,1.804,5.64,25.99,3.0,92.7,B
2025-11-19 10:51:15,47.6,GSM100,2.143,5.75,24.28,3.0,92.1,B
2025-11-19 10:59:45,47.6,GSM100,2.192,5.8,24.31,3.0,93.2,B
2025-11-19 12:14:30,47.6,GSM100,2.437,5.97,23.89,3.0,95.6,B
2025-11-19 13:43:45,47.7,GSM120,2.335,5.57,28.44,3.0,93.6,B
2025-11-19 13:49:30,47.7,GSM120,2.84,5.61,22.41,3.0,95.5,B
2025-11-19 15:01:45,47.7,GSM120,2.157,5.45,21.94,3.0,90.3,C
2025-11-19 16:43:00,47.8,GSM80,1.531,5.66,23.26,3.0,97.8,B
2025-11-19 17:09:30,47.8,GSM80,2.115,5.55,26.89,3.0,97.3,B
2025-11-19 18:02:30,47.9,GSM80,1.438,5.8,24.69,3.0,99.7,B
2025-11-19 18:43:15,47.9,GSM80,1.976,5.24,24.8,3.0,94.5,B
2025-11-19 19:40:45,47.9,GSM80,2.44,5.64,24.29,3.0,95.2,B
2025-11-19 19:46:45,47.9,GSM80,2.08,5.74,25.53,3.0,97.8,B
2025-11-19 20:49:15,48.0,GSM80,2.134,5.56,22.09,3.0,97.3,B
2025-11-19 20:59:15,48.0,GSM80,2.275,4.94,27.04,3.0,91.5,C
2025-11-19 21:56:00,48.0,GSM100,2.558,5.37,26.32,3.0,97.8,C
2025-11-19 22:18:45,48.0,GSM100,2.45,5.81,23.72,3.0,96.5,B
2025-11-19 22:35:00,48.0,GSM100,2.421,5.56,21.92,3.0,92.9,B
2025-11-19 23:45:30,48.1,GSM100,2.099,4.51,26.29,3.0,94.6,C
2025-11-20 00:03:30,48.1,GSM100,1.97,5.24,25.22,3.0,93.1,B
2025-11-20 00:05:30,48.1,GSM100,2.166,5.74,22.8,3.0,93.9,B
2025-11-20 00:27:00,48.1,GSM100,2.419,5.85,26.26,3.0,97.5,B
2025-11-20 00:40:15,48.1,GSM100,2.099,5.81,23.56,3.0,93.8,B
2025-11-20 00:47:00,48.1,GSM100,2.016,6.07,25.4,3.0,93.8,B
2025-11-20 01:19:00,48.1,GSM100,2.185,5.36,29.17,3.0,92.4,C
2025-11-20 02:05:00,48.2,GSM100,2.159,5.42,24.16,3.0,89.5,C
2025-11-20 02:11:00,48.2,GSM120,2.433,5.66,27.38,3.0,95.0,B
2025-11-20 02:46:00,48.2,GSM120,2.473,5.17,22.83,3.0,94.6,C
2025-11-20 02:54:00,48.2,GSM120,2.32,5.31,22.62,3.0,95.9,C
2025-11-20 03:04:15,48.2,GSM120,2.344,5.38,25.16,3.0,92.3,C
2025-11-20 03:06:15,48.2,GSM120,2.603,6.74,20.89,3.0,94.3,B
2025-11-20 03:26:30,48.2,GSM120,2.785,5.91,24.99,3.0,96.0,B
2025-11-20 03:42:30,48.2,GSM120,2.263,5.79,24.48,3.0,95.6,B
2025-11-20 03:48:45,48.2,GSM120,2.454,5.76,23.14,3.0,97.4,B
2025-11-20 04:23:15,48.3,GSM120,2.298,5.39,23.33,3.0,94.7,C
2025-11-20 07:49:15,48.4,GSM80,1.918,6.21,26.39,3.0,94.6,B
2025-11-20 07:54:45,48.4,GSM80,2.537,5.34,29.46,3.0,93.5,C
2025-11-20 08:42:45,48.4,GSM80,2.131,5.43,26.17,3.0,94.1,C
2025-11-20 09:22:45,48.5,GSM80,1.774,5.23,25.78,3.0,98.8,B
2025-11-20 09:42:45,48.5,GSM80,2.343,5.55,24.35,3.0,95.0,B
2025-11-20 10:06:00,48.5,GSM100,2.423,5.86,21.42,3.0,96.9,B
2025-11-20 10:15:00,48.5,GSM100,1.87,5.71,23.49,3.0,95.4,B
2025-11-20 10:46:15,48.5,GSM100,1.881,5.5,24.52,3.0,92.5,B
2025-11-20 11:50:15,48.6,GSM100,1.871,5.64,27.28,3.0,93.8,B
2025-11-20 12:47:45,48.6,GSM100,2.058,6.04,27.94,3.0,93.4,B
2025-11-20 14:34:00,48.7,GSM120,2.59,6.05,23.89,3.0,93.1,B
2025-11-20 14:36:00,48.7,GSM120,2.717,5.71,19.29,3.0,94.7,B
2025-11-20 14:40:00,48.7,GSM120,2.306,5.87,24.58,3.0,92.8,B
2025-11-20 17:46:15,48.8,GSM80,2.035,5.38,23.95,3.0,96.1,C
2025-11-20 17:50:30,48.8,GSM80,2.198,5.08,30.31,3.0,88.7,C
2025-11-20 19:07:00,48.8,GSM80,2.629,5.77,28.51,3.0,97.1,B
2025-11-20 19:39:45,48.9,GSM100,2.015,4.85,24.88,3.0,96.6,C
2025-11-20 20:18:15,48.9,GSM100,2.512,5.63,25.18,3.0,91.4,B
2025-11-20 20:34:45,48.9,GSM100,2.526,5.26,24.36,3.0,93.9,C
2025-11-20 21:34:00,48.9,GSM100,2.359,6.03,28.38,3.0,97.6,B
2025-11-21 00:11:30,49.0,GSM120,1.925,5.0,22.85,3.0,99.0,B
2025-11-21 01:30:00,49.1,GSM120,2.448,6.05,22.53,3.0,93.3,B
2025-11-21 02:55:45,49.1,GSM80,2.173,5.34,26.76,3.0,94.8,C
2025-11-21 03:33:30,49.2,GSM80,1.819,5.54,22.52,3.0,92.7,B
2025-11-21 03:39:30,49.2,GSM80,2.598,5.12,27.15,3.0,96.6,C
2025-11-21 04:02:15,49.2,GSM80,2.108,5.29,23.8,3.0,96.7,C
2025-11-21 04:06:30,49.2,GSM80,1.802,5.5,27.96,3.0,95.3,B
2025-11-21 04:41:30,49.2,GSM80,2.177,5.87,21.54,3.0,96.3,B
2025-11-21 07:01:45,49.3,GSM100,2.106,5.61,27.42,3.0,96.3,B
2025-11-21 09:38:45,49.4,GSM80,2.165,5.09,29.2,3.0,97.3,C
2025-11-21 10:23:15,49.4,GSM80,2.344,5.38,26.04,3.0,97.1,C
2025-11-21 10:45:45,49.4,GSM80,2.269,5.29,24.56,3.0,95.9,C
2025-11-21 11:18:45,49.5,GSM80,2.215,5.57,25.58,3.0,99.6,B
2025-11-21 12:06:30,49.5,GSM80,2.336,5.3,23.02,3.0,94.2,C
2025-11-21 13:16:30,49.5,GSM80,2.063,5.34,22.86,3.0,92.8,C
2025-11-21 16:36:45,49.7,GSM100,2.194,5.56,26.98,3.0,95.9,B
2025-11-21 18:08:30,49.7,GSM100,2.289,5.18,26.26,3.0,92.8,C
2025-11-21 18:12:30,49.7,GSM100,1.765,5.48,27.43,3.0,94.4,B
2025-11-21 18:31:15,49.8,GSM100,2.045,5.65,25.96,3.0,93.4,B
2025-11-21 18:33:15,49.8,GSM120,2.856,5.59,23.35,3.0,98.6,B
2025-11-21 19:23:45,49.8,GSM120,2.431,5.41,19.78,3.0,93.5,C
2025-11-21 19:26:00,49.8,GSM120,2.094,5.82,23.27,3.0,91.8,B
2025-11-21 21:46:15,49.9,GSM120,2.627,5.35,24.99,3.0,98.0,C
2025-11-21 21:50:15,49.9,GSM120,2.479,5.54,23.49,3.0,93.8,B
2025-11-21 21:58:30,49.9,GSM120,2.577,5.32,23.61,3.0,96.1,C
2025-11-21 22:09:00,49.9,GSM120,2.421,5.42,24.48,3.0,96.3,C
2025-11-21 22:21:15,49.9,GSM80,2.154,5.46,27.28,3.0,97.6,C
2025-11-21 22:29:15,49.9,GSM80,2.076,5.4,22.99,3.0,94.5,C
2025-11-21 23:47:45,50.0,GSM80,2.096,5.83,27.82,3.0,90.3,B
2025-11-22 00:07:00,50.0,GSM80,2.606,5.26,27.27,3.0,96.5,C
2025-11-22 01:33:45,50.0,GSM100,2.301,5.99,24.97,3.0,95.3,B
2025-11-22 02:47:30,50.1,GSM100,2.063,5.41,25.81,3.0,94.4,C
2025-11-22 03:39:15,50.1,GSM100,2.44,5.72,23.32,3.0,97.7,B
2025-11-22 03:57:30,50.1,GSM100,2.312,5.11,27.08,3.0,97.0,C
2025-11-22 05:12:00,50.2,GSM120,2.493,5.32,28.68,3.0,91.3,C
2025-11-22 06:46:45,50.2,GSM120,1.722,5.43,27.92,3.0,93.0,B
2025-11-22 09:58:00,50.4,GSM80,2.935,5.41,23.65,3.0,94.8,C
2025-11-22 10:05:45,50.4,GSM80,2.183,5.21,22.96,3.0,93.6,C
2025-11-22 12:33:45,50.5,GSM100,2.344,5.23,27.85,3.0,94.5,C
2025-11-22 12:46:15,50.5,GSM100,2.244,5.35,26.19,3.0,95.1,C
2025-11-22 14:37:30,50.6,GSM120,1.704,5.5,25.56,3.0,91.7,B
2025-11-22 14:59:30,50.6,GSM120,2.46,5.48,24.35,3.0,91.0,C
2025-11-22 15:03:45,50.6,GSM120,2.534,5.21,26.38,3.0,95.1,C
2025-11-22 16:55:30,50.6,GSM120,2.98,5.71,26.81,3.0,97.2,B
2025-11-22 17:51:30,50.7,GSM80,1.869,5.18,26.05,3.0,94.0,B
2025-11-22 18:19:30,50.7,GSM80,2.316,5.34,20.07,3.0,92.8,C
2025-11-22 18:23:30,50.7,GSM80,2.251,6.0,25.63,3.0,97.6,B
2025-11-22 19:08:15,50.7,GSM80,2.068,5.58,22.39,3.0,97.6,B
2025-11-22 19:56:15,50.8,GSM80,2.089,6.13,27.33,3.0,94.2,B
2025-11-22 20:08:45,50.8,GSM80,2.02,5.48,27.2,3.0,95.6,C
2025-11-22 21:24:00,50.8,GSM100,2.126,5.45,23.03,3.0,95.7,C
2025-11-22 21:34:15,50.8,GSM100,2.619,5.07,26.05,3.0,92.5,C
2025-11-22 22:28:45,50.9,GSM100,2.412,5.18,24.44,3.0,96.8,C
2025-11-22 22:46:15,50.9,GSM100,0.15,5.08,26.36,3.0,91.9,B
2025-11-22 23:07:45,50.9,GSM100,2.397,5.43,22.54,3.0,92.5,C
2025-11-22 23:42:15,50.9,GSM100,2.411,5.4,27.28,3.0,92.3,C
2025-11-22 23:51:30,50.9,GSM100,2.445,5.72,21.68,3.0,96.7,B
2025-11-23 00:30:30,50.9,GSM100,2.266,4.63,25.47,3.0,90.4,C
2025-11-23 01:44:45,51.0,GSM120,2.375,5.36,25.16,3.0,94.7,C
2025-11-23 02:20:30,51.0,GSM120,2.675,5.23,26.49,3.0,95.6,C
2025-11-23 03:04:45,51.0,GSM120,2.827,5.15,28.12,3.0,93.4,C
2025-11-23 04:10:30,51.1,GSM80,2.456,5.2,25.25,3.0,95.0,C
2025-11-23 04:43:30,51.1,GSM80,1.9,5.34,28.03,3.0,97.2,B
2025-11-23 05:34:30,51.1,GSM80,1.857,5.49,25.46,3.0,93.6,B
2025-11-23 06:49:30,51.2,GSM100,2.605,5.13,24.21,3.0,93.3,C
2025-11-23 07:12:00,51.2,GSM100,2.82,5.32,24.95,3.0,94.0,C
2025-11-23 07:44:00,51.2,GSM100,2.203,5.26,26.23,3.0,91.9,C
2025-11-23 08:03:45,51.2,GSM100,2.572,5.32,22.57,3.0,94.2,C
2025-11-23 08:21:30,51.3,GSM100,2.248,5.16,23.79,3.0,93.1,C
2025-11-23 08:53:45,51.3,GSM100,2.277,5.39,28.19,3.0,96.2,C
2025-11-23 09:43:15,51.3,GSM100,2.345,5.35,23.15,3.0,95.2,C
2025-11-23 10:07:30,51.3,GSM100,2.82,5.21,26.32,3.0,97.0,C
2025-11-23 11:15:00,51.4,GSM120,2.504,5.47,26.9,3.0,92.5,C
2025-11-23 11:25:45,51.4,GSM120,2.436,5.46,30.47,3.0,94.9,C
2025-11-23 11:45:30,51.4,GSM120,2.596,5.15,24.18,3.0,96.8,C
2025-11-23 13:14:00,51.4,GSM120,2.531,5.53,24.38,3.0,96.7,B
2025-11-23 13:24:30,51.5,GSM120,2.935,5.23,26.36,3.0,90.4,C
2025-11-23 13:47:00,51.5,GSM120,2.529,5.2,26.17,3.0,97.1,C
2025-11-23 13:56:15,51.5,GSM120,2.761,5.27,24.1,3.0,95.9,C
2025-11-23 14:06:45,51.5,GSM120,2.405,5.07,27.83,3.0,93.8,C
2025-11-23 14:38:00,51.5,GSM80,2.344,5.09,26.59,3.0,94.6,C
2025-11-23 15:01:00,51.5,GSM80,2.143,5.26,21.73,3.0,93.3,C
2025-11-23 16:21:15,51.6,GSM80,2.444,5.11,25.18,3.0,97.0,C
2025-11-23 17:37:45,51.6,GSM80,2.284,6.02,26.4,3.0,95.7,B
2025-11-23 18:15:00,51.6,GSM80,2.089,5.05,24.15,3.0,96.3,C
2025-11-23 18:17:00,51.6,GSM80,2.096,5.32,25.78,3.0,93.6,C
2025-11-23 18:31:00,51.7,GSM80,2.176,5.13,22.94,3.0,89.4,C
2025-11-23 19:17:30,51.7,GSM80,1.966,5.12,25.37,3.0,97.9,B
2025-11-23 19:28:00,51.7,GSM100,2.123,5.54,27.25,3.0,98.1,B
2025-11-23 20:03:00,51.7,GSM100,2.04,5.42,28.69,3.0,93.3,C
2025-11-23 20:15:30,51.7,GSM100,2.122,5.09,24.06,3.0,92.1,C
2025-11-23 20:17:30,51.7,GSM100,1.339,5.39,23.19,3.0,91.9,B
2025-11-23 21:09:00,51.8,GSM100,2.363,5.37,29.27,3.0,95.5,C
2025-11-23 21:28:45,51.8,GSM100,2.571,5.72,26.12,3.0,93.4,B
2025-11-23 21:41:45,51.8,GSM100,2.825,3.83,24.47,3.0,99.3,C
2025-11-23 22:03:00,51.8,GSM100,2.39,5.17,24.74,3.0,92.6,C
2025-11-23 22:19:15,51.8,GSM100,2.27,4.33,24.63,3.0,95.3,C
2025-11-23 23:02:00,51.8,GSM100,1.781,5.44,23.71,3.0,92.0,B
2025-11-24 00:01:15,51.9,GSM120,2.679,5.25,23.52,3.0,97.1,C
2025-11-24 00:10:15,51.9,GSM120,2.597,4.95,22.83,3.0,95.9,C
2025-11-24 00:38:15,51.9,GSM120,2.646,5.2,24.36,3.0,94.5,C
2025-11-24 01:04:15,51.9,GSM120,2.777,5.57,26.37,3.0,98.1,B
2025-11-24 01:31:45,51.9,GSM120,2.762,4.75,24.33,3.0,94.6,C
2025-11-24 02:11:30,52.0,GSM80,2.169,5.21,24.79,3.0,90.3,C
2025-11-24 02:28:00,52.0,GSM80,2.219,5.82,28.9,3.0,93.6,B
2025-11-24 02:43:15,52.0,GSM80,2.254,5.3,27.38,3.0,93.8,C
2025-11-24 05:31:15,52.1,GSM100,2.195,4.81,24.35,3.0,95.7,C
2025-11-24 06:33:00,52.1,GSM100,1.963,5.08,24.43,3.0,94.7,B
2025-11-24 07:50:15,52.2,GSM100,2.362,4.89,25.65,3.0,92.7,C
2025-11-24 08:09:45,52.2,GSM100,2.162,5.9,30.54,3.0,94.9,B
2025-11-24 13:45:15,52.4,GSM80,2.397,5.27,26.77,3.0,94.2,C
2025-11-24 14:18:15,52.4,GSM80,2.2,5.23,29.76,3.0,93.9,C
2025-11-24 15:41:45,52.5,GSM100,2.571,5.82,27.82,3.0,97.3,B
2025-11-24 16:02:30,52.5,GSM100,2.201,5.18,26.35,3.0,93.9,C
2025-11-24 16:14:45,52.5,GSM100,2.201,4.83,27.97,3.0,97.8,C
2025-11-24 16:36:45,52.5,GSM100,2.212,4.68,25.98,3.0,94.9,C
2025-11-24 16:55:15,52.5,GSM100,2.666,5.05,23.63,3.0,94.4,C
2025-11-24 17:40:45,52.6,GSM100,2.402,5.44,25.55,3.0,96.1,C
2025-11-24 18:29:45,52.6,GSM100,2.527,5.25,26.28,3.0,93.7,C
2025-11-24 18:41:30,52.6,GSM100,2.699,5.73,27.56,3.0,95.6,B
2025-11-24 18:49:15,52.6,GSM100,2.787,5.55,26.27,3.0,96.0,B
2025-11-24 19:27:30,52.6,GSM100,1.916,5.48,23.29,3.0,94.2,B
2025-11-24 19:42:00,52.6,GSM100,2.7,4.98,22.42,3.0,94.8,C
2025-11-24 20:28:00,52.7,GSM120,1.964,5.41,23.98,3.0,92.2,B
2025-11-24 20:34:15,52.7,GSM120,2.648,5.22,26.08,3.0,93.4,C
2025-11-24 20:38:15,52.7,GSM120,2.736,5.08,26.71,3.0,95.9,C
2025-11-24 20:56:00,52.7,GSM120,2.032,5.41,30.54,3.0,94.3,C
2025-11-24 21:13:00,52.7,GSM120,2.517,5.06,26.27,3.0,97.5,C
2025-11-24 21:25:15,52.7,GSM120,2.025,5.08,22.68,3.0,95.6,C
2025-11-24 21:39:15,52.7,GSM120,2.693,5.1,23.62,3.0,90.2,C
2025-11-24 22:51:30,52.8,GSM120,2.85,5.44,28.2,3.0,96.3,C
2025-11-24 23:10:30,52.8,GSM120,2.882,4.86,27.56,3.0,97.1,C
2025-11-24 23:35:30,52.8,GSM120,2.425,4.98,22.18,3.0,97.9,C
2025-11-24 23:50:45,52.8,GSM120,2.805,4.92,26.81,,95.1,C
2025-11-25 00:32:45,52.8,GSM80,2.114,4.96,24.87,3.0,98.1,C
2025-11-25 00:47:00,52.8,GSM80,2.474,5.33,22.44,3.0,95.6,C
2025-11-25 01:05:00,52.9,GSM80,2.142,5.35,26.95,3.0,89.2,C
2025-11-25 01:21:45,52.9,GSM80,2.533,5.38,24.49,3.0,95.0,C
2025-11-25 02:42:15,52.9,GSM80,2.737,5.57,26.71,3.0,93.7,B
2025-11-25 03:26:30,52.9,GSM100,2.372,4.73,27.38,3.0,95.8,C
2025-11-25 04:51:30,53.0,GSM100,2.603,5.38,22.2,3.0,96.1,C
2025-11-25 05:02:30,53.0,GSM100,2.45,4.15,23.5,3.0,97.4,C
2025-11-25 05:50:00,53.0,GSM100,2.588,5.19,26.44,3.0,93.3,C
2025-11-25 06:28:00,53.1,GSM100,2.124,4.82,28.83,3.0,91.4,C
2025-11-25 06:32:00,53.1,GSM100,3.118,5.44,28.24,3.0,94.3,C
2025-11-25 07:18:45,53.1,GSM120,2.74,5.31,24.76,3.0,93.8,C
2025-11-25 07:54:45,53.1,GSM120,2.56,5.0,23.1,3.0,94.7,C
2025-11-25 08:58:45,53.2,GSM120,2.702,4.67,31.09,3.0,95.9,C
2025-11-25 09:31:15,53.2,GSM120,2.851,4.9,23.31,3.0,94.8,C
2025-11-25 10:29:30,53.2,GSM120,2.29,5.14,24.17,3.0,92.8,C
2025-11-25 11:28:00,53.3,GSM80,2.186,4.97,29.62,3.0,96.8,C
2025-11-25 12:17:00,53.3,GSM80,2.292,5.1,25.58,3.0,93.3,C
2025-11-25 12:33:15,53.3,GSM80,2.378,4.75,25.68,3.0,95.6,C
2025-11-25 12:39:15,53.3,GSM80,2.51,5.22,24.61,3.0,93.8,C
2025-11-25 12:49:15,53.3,GSM80,2.473,5.6,22.08,3.0,94.5,B
2025-11-25 13:13:15,53.3,GSM80,2.237,5.34,28.0,3.0,95.3,C
2025-11-25 14:01:45,53.4,GSM80,2.393,5.08,29.73,3.0,93.8,C
2025-11-25 14:40:15,53.4,GSM100,2.587,4.94,23.24,3.0,92.3,C
2025-11-25 15:06:15,53.4,GSM100,2.548,4.98,25.98,3.0,98.0,C
2025-11-25 15:16:45,53.4,GSM100,2.597,5.2,27.94,3.0,93.9,C
2025-11-25 16:22:00,53.5,GSM100,2.683,5.01,27.3,3.0,93.1,C
2025-11-25 16:40:15,53.5,GSM100,2.197,5.18,24.93,3.0,93.2,C
2025-11-25 17:01:15,53.5,GSM100,2.764,5.05,24.12,3.0,94.8,C
2025-11-25 17:07:45,53.5,GSM100,2.568,5.31,23.8,3.0,96.8,C
2025-11-25 17:35:15,53.5,GSM100,2.479,4.96,25.35,3.0,92.0,C
2025-11-25 18:17:45,53.5,GSM100,2.496,4.94,28.13,3.0,94.8,C
2025-11-25 18:50:30,53.6,GSM100,2.096,5.11,25.42,3.0,95.8,C
2025-11-25 19:53:15,53.6,GSM120,2.339,5.02,26.64,3.0,93.7,C
2025-11-25 21:25:45,53.7,GSM120,2.507,5.28,25.95,3.0,93.8,C
2025-11-25 21:59:00,53.7,GSM120,2.444,5.15,27.5,3.0,90.3,C
2025-11-26 00:55:00,53.8,GSM80,2.078,4.69,25.26,3.0,93.7,C
2025-11-26 01:03:15,53.8,GSM80,2.008,5.06,29.6,3.0,90.6,C
2025-11-26 01:45:00,53.8,GSM80,2.088,4.95,25.47,3.0,94.7,C
2025-11-26 02:19:00,53.9,GSM80,2.149,5.01,27.38,3.0,95.6,C
2025-11-26 03:59:45,53.9,GSM100,2.487,5.39,25.04,3.0,93.7,C
2025-11-26 05:33:30,54.0,GSM100,2.757,4.86,22.86,3.0,96.5,C
2025-11-26 06:46:00,54.0,GSM100,2.367,4.98,26.21,3.0,91.9,C
2025-11-26 08:46:30,54.1,GSM100,2.872,5.11,30.2,3.0,94.6,C
2025-11-26 08:59:45,54.1,GSM100,2.446,4.98,26.33,3.0,95.1,C
2025-11-26 09:05:45,54.1,GSM120,3.414,5.01,27.05,3.0,95.7,C
2025-11-26 10:10:45,54.2,GSM120,2.415,5.02,23.75,3.0,90.6,C
2025-11-26 10:23:30,54.2,GSM120,2.312,4.92,21.07,3.0,93.5,C
2025-11-26 11:38:30,54.2,GSM120,2.463,4.51,22.01,3.0,95.0,C
2025-11-26 12:22:15,54.3,GSM80,2.571,5.11,26.67,3.0,92.8,C
2025-11-26 12:49:00,54.3,GSM80,2.254,5.12,23.7,3.0,94.6,C
2025-11-26 13:22:30,54.3,GSM80,2.116,5.22,23.52,3.0,94.0,C
2025-11-26 13:28:30,54.3,GSM80,2.405,4.96,24.56,3.0,93.6,C
2025-11-26 14:56:45,54.4,GSM100,2.527,4.13,25.44,3.0,91.5,C
2025-11-26 15:09:00,54.4,GSM100,2.717,4.74,24.43,3.0,96.3,C
2025-11-26 15:17:00,54.4,GSM100,2.536,4.91,25.37,3.0,93.6,C
2025-11-26 16:00:45,54.4,GSM100,2.744,4.77,23.86,3.0,92.6,C
2025-11-26 16:14:00,54.4,GSM100,2.861,4.99,22.64,3.0,94.3,C
2025-11-26 16:32:00,54.4,GSM120,2.956,5.03,28.09,3.0,93.5,C
2025-11-26 16:55:30,54.4,GSM120,2.798,4.89,25.6,3.0,90.2,C
2025-11-26 17:13:00,54.4,GSM120,2.597,4.94,25.22,3.0,89.1,C
2025-11-26 17:40:15,54.5,GSM120,2.854,5.07,26.74,3.0,95.8,C
2025-11-26 18:22:45,54.5,GSM120,2.723,5.0,24.4,3.0,93.6,C
2025-11-26 18:43:45,54.5,GSM80,2.31,4.51,23.74,3.0,94.0,C
2025-11-26 19:26:45,54.5,GSM80,2.615,5.09,27.17,3.0,90.4,C
2025-11-26 20:13:45,54.6,GSM80,2.385,4.92,28.08,3.0,95.6,C
