timestamp,part_id,day,shift,material,tool_id,tool_age_parts,spindle_speed_rpm,feed_rate_mm_min,depth_of_cut_mm,coolant_flow_l_min,coolant_temp_C,spindle_temp_C,spindle_vibration_mm_s,cutting_force_N,ambient_temp_C
2026-04-09 12:24:00,P082022,8,2,SS304,T005,77,7915.0,2001.0,1.5,12.73,25.2,38.7,0.89,980.4,24.0
2026-04-09 12:48:00,P082023,8,2,SS304,T005,78,7943.0,1906.0,1.0,9.54,25.8,38.4,0.59,951.8,24.3
2026-04-09 13:12:00,P082024,8,2,SS304,T005,79,8069.0,1951.0,2.0,9.92,25.0,38.1,0.84,1060.7,24.2
2026-04-09 13:36:00,P082025,8,2,SS304,T006,0,7956.0,2009.0,1.0,13.07,25.9,39.8,0.2,830.7,23.4
2026-04-09 16:00:00,P091001,9,1,SS304,T006,1,7803.0,1998.0,1.5,12.31,26.2,40.5,0.3,938.0,25.0
2026-04-09 16:24:00,P091002,9,1,SS304,T006,2,7952.0,2088.0,1.5,12.95,26.1,39.5,0.42,939.5,24.3
2026-04-09 16:48:00,P091003,9,1,SS304,T006,3,7962.0,2167.0,1.0,11.5,25.1,37.5,0.57,917.8,23.3
2026-04-09 17:12:00,P091004,9,1,SS304,T006,4,7895.0,1797.0,1.0,11.37,24.6,37.2,0.55,936.2,23.4
2026-04-09 17:36:00,P091005,9,1,SS304,T006,5,7925.0,1947.0,1.0,11.5,25.4,37.1,0.21,878.7,23.0
2026-04-09 18:00:00,P091006,9,1,TI6AL4V,T006,6,5984.0,1700.0,0.5,11.98,25.4,39.9,0.77,1040.8,23.0
2026-04-09 18:24:00,P091007,9,1,TI6AL4V,T006,7,6204.0,1538.0,1.5,13.31,24.3,38.0,0.49,1187.9,22.4
2026-04-09 18:48:00,P091008,9,1,TI6AL4V,T006,8,6099.0,1493.0,1.0,10.3,24.9,36.5,0.72,1078.9,20.3
2026-04-09 19:12:00,P091009,9,1,TI6AL4V,T006,9,6004.0,1564.0,0.5,12.52,23.5,35.4,0.67,1034.8,18.6
2026-04-09 19:36:00,P091010,9,1,TI6AL4V,T006,10,6163.0,1491.0,1.0,11.94,23.9,35.3,0.79,1119.2,19.6
2026-04-09 20:00:00,P091011,9,1,TI6AL4V,T006,11,5913.0,1539.0,1.5,11.12,23.8,38.9,0.76,1160.5,19.3
2026-04-09 20:24:00,P091012,9,1,TI6AL4V,T006,12,6053.0,1445.0,2.0,13.04,25.4,37.3,0.66,1232.0,18.6
2026-04-09 20:48:00,P091013,9,1,TI6AL4V,T006,13,5978.0,1461.0,1.5,11.36,23.9,38.7,0.94,1166.9,19.1
2026-04-09 21:12:00,P091014,9,1,TI6AL4V,T006,14,6156.0,1612.0,1.0,11.35,23.9,33.4,0.78,1128.6,18.3
2026-04-09 21:36:00,P091015,9,1,TI6AL4V,T006,15,5743.0,1342.0,1.0,11.65,23.0,36.0,0.5,1116.3,15.8
2026-04-09 22:00:00,P091016,9,1,TI6AL4V,T006,16,6089.0,1526.0,0.5,11.8,23.9,37.5,0.66,950.3,16.7
2026-04-09 22:24:00,P091017,9,1,TI6AL4V,T006,17,5994.0,1534.0,1.5,12.12,24.1,37.0,0.77,1101.8,16.3
2026-04-09 22:48:00,P091018,9,1,TI6AL4V,T006,18,6162.0,1566.0,1.5,11.98,22.8,35.3,0.89,1123.3,15.5
2026-04-09 23:12:00,P091019,9,1,TI6AL4V,T006,19,6100.0,1456.0,1.0,12.93,22.9,35.5,0.73,1040.3,16.3
2026-04-09 23:36:00,P091020,9,1,TI6AL4V,T006,20,6028.0,1520.0,2.0,12.06,24.0,36.9,0.98,1233.4,17.2
2026-04-10 00:00:00,P091021,9,1,AL7075,T006,21,11857.0,3072.0,1.0,11.57,23.3,33.9,0.73,628.0,16.7
2026-04-10 00:24:00,P091022,9,1,AL7075,T006,22,12081.0,2969.0,1.0,10.81,24.1,34.2,0.58,617.9,17.2
2026-04-10 00:48:00,P091023,9,1,AL7075,T006,23,12129.0,3003.0,1.0,11.18,22.9,33.1,0.58,610.5,16.3
2026-04-10 01:12:00,P091024,9,1,AL7075,T006,24,11900.0,3062.0,1.0,11.09,24.2,35.6,0.43,619.1,16.5
2026-04-10 01:36:00,P091025,9,1,AL7075,T006,25,11829.0,2947.0,1.0,11.66,22.5,32.6,0.58,628.4,16.8
2026-04-10 04:00:00,P092001,9,2,AL7075,T006,26,12130.0,2929.0,0.5,12.28,22.5,34.3,0.69,595.3,16.2
2026-04-10 04:24:00,P092002,9,2,AL7075,T006,27,12041.0,3210.0,1.0,11.57,23.2,35.9,0.1,594.4,15.7
2026-04-10 04:48:00,P092003,9,2,AL7075,T006,28,12027.0,2928.0,1.0,12.43,23.0,34.8,0.49,610.6,17.8
2026-04-10 05:12:00,P092004,9,2,AL7075,T006,29,12007.0,3098.0,2.0,12.09,23.8,36.7,0.54,775.0,17.3
2026-04-10 05:36:00,P092005,9,2,AL7075,T006,30,11990.0,3077.0,1.5,11.27,23.6,35.5,0.66,667.6,17.9
2026-04-10 06:00:00,P092006,9,2,AL7075,T006,31,11892.0,3082.0,1.0,13.36,24.6,36.8,0.65,604.1,19.9
2026-04-10 06:24:00,P092007,9,2,AL7075,T006,32,12043.0,3064.0,1.0,11.3,23.9,36.6,0.55,612.9,19.8
2026-04-10 06:48:00,P092008,9,2,AL7075,T006,33,12071.0,2914.0,1.0,12.13,25.0,37.6,0.51,593.8,20.6
2026-04-10 07:12:00,P092009,9,2,AL7075,T006,34,12091.0,3102.0,2.0,11.23,25.1,36.4,0.78,728.4,22.1
2026-04-10 07:36:00,P092010,9,2,AL7075,T006,35,12049.0,2963.0,1.5,12.55,24.2,35.6,0.62,661.2,21.3
2026-04-10 08:00:00,P092011,9,2,AL7075,T006,36,12010.0,3093.0,1.0,12.38,25.5,36.9,1.04,633.9,21.3
2026-04-10 08:24:00,P092012,9,2,AL7075,T006,37,11947.0,3062.0,1.5,13.18,24.6,34.3,0.47,652.3,21.5
2026-04-10 08:48:00,P092013,9,2,AL7075,T006,38,12119.0,3081.0,1.0,10.95,25.3,39.8,0.52,627.5,24.1
2026-04-10 09:12:00,P092014,9,2,AL7075,T006,39,12050.0,2954.0,1.0,12.35,24.8,35.6,0.81,626.8,22.4
2026-04-10 09:36:00,P092015,9,2,AL7075,T006,40,11937.0,3022.0,1.5,13.06,24.7,38.5,0.6,648.9,23.8
2026-04-10 10:00:00,P092016,9,2,AL7075,T006,41,11881.0,2952.0,1.5,11.31,25.5,38.3,0.68,740.6,24.2
2026-04-10 10:24:00,P092017,9,2,AL7075,T006,42,12020.0,2984.0,1.5,11.61,25.7,38.3,0.58,714.7,24.1
2026-04-10 10:48:00,P092018,9,2,AL7075,T006,43,12075.0,3002.0,1.5,11.18,25.0,37.1,0.52,724.8,25.9
2026-04-10 11:12:00,P092019,9,2,AL7075,T006,44,11936.0,3034.0,2.0,11.19,25.6,38.0,0.93,784.0,25.2
2026-04-10 11:36:00,P092020,9,2,SS304,T006,45,7999.0,1982.0,0.5,11.78,25.5,38.9,0.85,816.8,26.4
2026-04-10 12:00:00,P092021,9,2,SS304,T006,46,8016.0,1924.0,2.0,11.91,25.0,37.3,0.64,1035.7,24.6
2026-04-10 12:24:00,P092022,9,2,SS304,T006,47,7882.0,2022.0,1.5,12.22,25.9,41.7,0.72,969.9,25.1
2026-04-10 12:48:00,P092023,9,2,SS304,T006,48,7915.0,2071.0,2.0,11.91,25.2,37.0,0.63,1024.7,24.3
2026-04-10 13:12:00,P092024,9,2,SS304,T006,49,8003.0,2145.0,1.5,11.36,24.6,37.9,0.67,1021.8,23.6
2026-04-10 13:36:00,P092025,9,2,SS304,T006,50,7964.0,1885.0,1.5,11.38,24.8,39.6,1.04,1017.4,22.8
2026-04-10 16:00:00,P101001,10,1,SS304,T006,51,7869.0,1858.0,1.5,12.91,24.9,36.4,0.86,989.0,23.7
2026-04-10 16:24:00,P101002,10,1,SS304,T006,52,8019.0,2084.0,1.0,11.95,25.3,37.6,0.95,948.8,26.2
2026-04-10 16:48:00,P101003,10,1,SS304,T006,53,7820.0,1873.0,1.0,11.76,25.4,39.3,0.45,913.2,24.6
2026-04-10 17:12:00,P101004,10,1,SS304,T006,54,8216.0,1851.0,2.0,11.62,25.3,41.3,0.56,1025.6,24.9
2026-04-10 17:36:00,P101005,10,1,SS304,T006,55,7830.0,1995.0,2.0,10.86,25.1,38.0,0.86,1082.8,22.3
2026-04-10 18:00:00,P101006,10,1,SS304,T006,56,8079.0,1910.0,1.0,11.83,24.8,39.6,0.4,971.9,22.8
2026-04-10 18:24:00,P101007,10,1,SS304,T006,57,8051.0,2113.0,1.0,11.54,24.7,38.9,0.7,1016.6,21.7
2026-04-10 18:48:00,P101008,10,1,SS304,T006,58,8034.0,1921.0,1.5,11.87,24.8,37.7,0.6,979.0,21.4
2026-04-10 19:12:00,P101009,10,1,SS304,T006,59,8239.0,1939.0,0.5,12.73,24.2,36.8,0.71,843.4,19.9
2026-04-10 19:36:00,P101010,10,1,SS304,T006,60,7968.0,1884.0,1.5,11.81,25.0,38.4,0.63,1014.6,18.8
2026-04-10 20:00:00,P101011,10,1,SS304,T006,61,8088.0,1992.0,1.0,12.77,24.4,35.8,0.68,882.8,18.4
2026-04-10 20:24:00,P101012,10,1,SS304,T006,62,7985.0,2124.0,1.5,12.77,24.4,37.9,0.62,1038.4,20.1
2026-04-10 20:48:00,P101013,10,1,SS304,T006,63,7946.0,2090.0,1.5,11.65,24.0,37.1,0.56,998.0,18.9
2026-04-10 21:12:00,P101014,10,1,SS304,T006,64,8097.0,2050.0,1.0,11.06,23.6,38.3,0.73,1028.3,17.2
2026-04-10 21:36:00,P101015,10,1,SS304,T006,65,8157.0,1954.0,1.5,11.59,23.5,33.7,1.09,1053.1,16.7
2026-04-10 22:00:00,P101016,10,1,TI6AL4V,T006,66,6040.0,1511.0,1.5,11.86,24.2,37.2,1.01,1221.9,16.5
2026-04-10 22:24:00,P101017,10,1,TI6AL4V,T006,67,6170.0,1497.0,1.5,10.45,23.7,36.1,1.19,1167.1,17.5
2026-04-10 22:48:00,P101018,10,1,TI6AL4V,T006,68,5871.0,1574.0,0.5,11.71,23.3,35.7,1.17,1111.2,14.8
2026-04-10 23:12:00,P101019,10,1,TI6AL4V,T006,69,5935.0,1471.0,1.5,10.97,24.2,36.6,1.21,1231.9,16.0
2026-04-10 23:36:00,P101020,10,1,TI6AL4V,T006,70,5978.0,1419.0,1.0,10.81,22.6,34.8,0.89,1157.4,16.5
2026-04-11 00:00:00,P101021,10,1,TI6AL4V,T006,71,5903.0,1437.0,1.5,11.39,23.6,39.1,0.95,1147.6,15.9
2026-04-11 00:24:00,P101022,10,1,TI6AL4V,T006,72,6062.0,1365.0,0.5,11.7,22.9,37.5,0.97,1091.5,15.6
2026-04-11 00:48:00,P101023,10,1,TI6AL4V,T006,73,5793.0,1579.0,1.5,10.54,23.7,36.3,1.11,1250.7,16.0
2026-04-11 01:12:00,P101024,10,1,TI6AL4V,T006,74,5857.0,1510.0,1.0,12.32,23.9,37.4,1.02,1162.5,14.6
2026-04-11 01:36:00,P101025,10,1,TI6AL4V,T006,75,5890.0,1553.0,1.5,12.85,23.2,34.6,1.03,1258.5,16.9
2026-04-11 04:00:00,P102001,10,2,TI6AL4V,T006,76,6059.0,1703.0,1.5,9.84,23.6,35.3,1.37,1216.1,17.0
2026-04-11 04:24:00,P102002,10,2,TI6AL4V,T006,77,5955.0,1516.0,1.0,12.46,24.0,38.5,1.19,1211.1,16.4
2026-04-11 04:48:00,P102003,10,2,TI6AL4V,T006,78,6074.0,1552.0,1.5,11.86,23.8,37.3,1.04,1207.7,15.9
2026-04-11 05:12:00,P102004,10,2,TI6AL4V,T006,79,5897.0,1484.0,1.5,10.75,24.1,39.6,1.22,1212.5,18.7
2026-04-11 05:36:00,P102005,10,2,TI6AL4V,T007,0,6064.0,1540.0,1.0,11.94,24.7,37.7,0.89,1071.1,18.8
2026-04-11 06:00:00,P102006,10,2,AL7075,T007,1,11978.0,2906.0,1.0,12.41,24.9,35.4,0.45,543.5,20.1
2026-04-11 06:24:00,P102007,10,2,AL7075,T007,2,11994.0,2864.0,2.0,12.78,23.2,37.3,0.48,705.3,18.6
2026-04-11 06:48:00,P102008,10,2,AL7075,T007,3,12109.0,3189.0,1.0,12.05,23.6,38.8,0.44,552.2,19.3
2026-04-11 07:12:00,P102009,10,2,AL7075,T007,4,11843.0,3037.0,1.0,11.44,24.4,37.2,0.5,573.3,21.2
2026-04-11 07:36:00,P102010,10,2,AL7075,T007,5,11902.0,3144.0,1.0,12.5,25.3,37.0,0.35,600.0,20.6
2026-04-11 08:00:00,P102011,10,2,AL7075,T007,6,12083.0,2950.0,2.0,11.68,23.8,37.8,0.5,647.2,21.0
2026-04-11 08:24:00,P102012,10,2,AL7075,T007,7,11900.0,2998.0,1.0,11.95,25.1,37.4,0.28,592.8,23.7
2026-04-11 08:48:00,P102013,10,2,AL7075,T007,8,11927.0,2858.0,1.0,12.38,24.3,35.2,0.48,578.1,22.9
2026-04-11 09:12:00,P102014,10,2,AL7075,T007,9,11984.0,3095.0,1.0,11.8,24.4,38.1,0.59,575.4,22.6
2026-04-11 09:36:00,P102015,10,2,AL7075,T007,10,12021.0,3117.0,1.0,12.84,25.3,38.1,0.41,638.6,24.4
2026-04-11 10:00:00,P102016,10,2,AL7075,T007,11,12025.0,2944.0,1.0,13.35,24.9,36.6,0.24,589.0,25.3
2026-04-11 10:24:00,P102017,10,2,AL7075,T007,12,12082.0,3007.0,2.0,10.63,25.3,38.5,0.64,664.5,24.7
2026-04-11 10:48:00,P102018,10,2,AL7075,T007,13,11991.0,2986.0,1.5,11.79,25.5,37.1,0.33,589.7,24.9
2026-04-11 11:12:00,P102019,10,2,AL7075,T007,14,12024.0,3033.0,1.5,10.3,25.9,38.6,0.49,715.4,25.6
2026-04-11 11:36:00,P102020,10,2,AL7075,T007,15,12073.0,2896.0,2.0,12.66,25.5,39.3,0.37,746.6,24.8
2026-04-11 12:00:00,P102021,10,2,AL7075,T007,16,12010.0,3076.0,2.0,12.19,25.6,35.3,0.47,713.3,24.6
2026-04-11 12:24:00,P102022,10,2,AL7075,T007,17,12046.0,2983.0,1.5,13.39,25.0,37.4,0.95,631.1,26.0
2026-04-11 12:48:00,P102023,10,2,AL7075,T007,18,11991.0,3002.0,0.5,12.05,24.8,38.6,0.51,520.3,25.3
2026-04-11 13:12:00,P102024,10,2,AL7075,T007,19,12181.0,2919.0,1.0,12.43,26.7,39.1,0.38,561.1,24.5
2026-04-11 13:36:00,P102025,10,2,AL7075,T007,20,12010.0,3181.0,1.5,12.41,25.8,37.5,0.63,694.1,25.5
2026-04-11 16:00:00,P111001,11,1,AL7075,T007,21,12005.0,3112.0,2.0,11.87,24.4,36.4,0.49,687.7,25.5
2026-04-11 16:24:00,P111002,11,1,AL7075,T007,22,12076.0,2997.0,1.5,11.39,25.7,39.2,0.63,679.0,23.7
2026-04-11 16:48:00,P111003,11,1,AL7075,T007,23,11938.0,3061.0,1.0,11.44,25.3,38.4,0.61,628.9,23.4
2026-04-11 17:12:00,P111004,11,1,AL7075,T007,24,12092.0,2940.0,1.0,11.54,25.8,37.7,0.51,594.7,24.7
2026-04-11 17:36:00,P111005,11,1,SS304,T007,25,7862.0,1910.0,0.5,9.04,25.6,41.5,0.59,857.8,22.8
2026-04-11 18:00:00,P111006,11,1,SS304,T007,26,7879.0,2006.0,1.5,11.38,25.2,38.0,0.46,966.1,23.3
2026-04-11 18:24:00,P111007,11,1,SS304,T007,27,7925.0,2033.0,1.0,12.55,23.5,37.8,0.37,911.0,21.0
2026-04-11 18:48:00,P111008,11,1,SS304,T007,28,7866.0,1921.0,1.5,11.84,24.3,37.9,0.67,975.5,19.9
2026-04-11 19:12:00,P111009,11,1,SS304,T007,29,7914.0,2019.0,1.0,12.51,24.0,37.5,0.71,927.0,19.2
2026-04-11 19:36:00,P111010,11,1,SS304,T007,30,7973.0,1985.0,2.0,11.06,25.0,39.5,0.72,1043.1,21.1
2026-04-11 20:00:00,P111011,11,1,SS304,T007,31,8032.0,1976.0,1.0,12.06,24.9,35.7,0.41,846.8,17.5
2026-04-11 20:24:00,P111012,11,1,SS304,T007,32,8149.0,2053.0,1.0,12.1,24.0,36.5,0.56,911.4,18.8
2026-04-11 20:48:00,P111013,11,1,SS304,T007,33,7955.0,1970.0,1.5,12.14,23.5,36.0,0.65,1012.2,17.8
2026-04-11 21:12:00,P111014,11,1,SS304,T007,34,8003.0,2022.0,1.0,11.07,23.7,38.3,0.55,935.1,17.1
2026-04-11 21:36:00,P111015,11,1,SS304,T007,35,8140.0,2100.0,2.0,12.53,23.7,35.4,0.7,995.0,16.6
2026-04-11 22:00:00,P111016,11,1,SS304,T007,36,8102.0,2109.0,1.5,10.89,23.0,36.8,0.57,997.6,15.6
2026-04-11 22:24:00,P111017,11,1,SS304,T007,37,8212.0,1951.0,1.5,13.64,24.3,37.6,0.94,964.9,17.2
2026-04-11 22:48:00,P111018,11,1,SS304,T007,38,8204.0,1957.0,2.0,12.12,23.1,34.8,0.77,1081.7,16.4
2026-04-11 23:12:00,P111019,11,1,SS304,T007,39,7910.0,1975.0,0.5,11.23,23.2,37.7,0.65,847.4,16.2
2026-04-11 23:36:00,P111020,11,1,SS304,T007,40,8179.0,1928.0,1.0,9.83,23.8,35.7,0.41,895.8,16.8
2026-04-12 00:00:00,P111021,11,1,SS304,T007,41,8060.0,2062.0,1.5,12.34,23.3,37.9,0.69,990.6,15.2
2026-04-12 00:24:00,P111022,11,1,SS304,T007,42,8019.0,2144.0,0.5,12.14,23.6,37.7,0.74,886.8,15.2
2026-04-12 00:48:00,P111023,11,1,SS304,T007,43,8022.0,1931.0,2.0,11.89,23.1,36.8,0.66,1089.6,16.9
2026-04-12 01:12:00,P111024,11,1,SS304,T007,44,7938.0,2057.0,0.5,12.82,24.5,36.7,0.52,912.8,16.1
2026-04-12 01:36:00,P111025,11,1,SS304,T007,45,8039.0,2013.0,1.0,13.54,24.0,37.7,0.93,894.8,17.3
2026-04-12 04:00:00,P112001,11,2,TI6AL4V,T007,46,5959.0,1507.0,1.0,11.11,24.5,38.1,1.11,1110.6,15.5
2026-04-12 04:24:00,P112002,11,2,TI6AL4V,T007,47,5886.0,1549.0,1.0,12.27,22.9,36.4,1.16,1100.7,17.5
2026-04-12 04:48:00,P112003,11,2,TI6AL4V,T007,48,6137.0,1632.0,1.5,12.54,23.6,36.7,0.76,1175.6,16.4
2026-04-12 05:12:00,P112004,11,2,TI6AL4V,T007,49,5855.0,1492.0,1.5,11.05,24.4,40.1,1.05,1115.6,17.7
2026-04-12 05:36:00,P112005,11,2,TI6AL4V,T007,50,6033.0,1375.0,1.5,10.67,24.5,37.3,1.11,1148.7,18.8
2026-04-12 06:00:00,P112006,11,2,TI6AL4V,T007,51,6356.0,1520.0,1.0,11.57,23.7,37.1,1.21,1146.2,17.8
2026-04-12 06:24:00,P112007,11,2,TI6AL4V,T007,52,6005.0,1599.0,1.0,11.75,23.4,37.7,1.02,1119.3,19.0
2026-04-12 06:48:00,P112008,11,2,TI6AL4V,T007,53,5929.0,1602.0,2.0,11.29,24.4,39.8,0.95,1246.6,20.8
2026-04-12 07:12:00,P112009,11,2,TI6AL4V,T007,54,6068.0,1413.0,1.5,10.93,25.4,39.7,1.09,1239.6,21.1
2026-04-12 07:36:00,P112010,11,2,TI6AL4V,T007,55,6194.0,1449.0,1.5,12.02,25.5,42.1,0.88,1178.0,23.2
2026-04-12 08:00:00,P112011,11,2,TI6AL4V,T007,56,6045.0,1640.0,2.0,11.86,26.2,38.7,0.87,1220.5,21.8
2026-04-12 08:24:00,P112012,11,2,TI6AL4V,T007,57,6007.0,1572.0,1.0,13.12,24.4,37.7,0.83,1149.5,21.9
2026-04-12 08:48:00,P112013,11,2,TI6AL4V,T007,58,6094.0,1521.0,1.0,10.79,24.3,38.5,0.98,1097.8,23.0
2026-04-12 09:12:00,P112014,11,2,TI6AL4V,T007,59,5987.0,1491.0,1.5,11.87,26.1,41.2,0.96,1185.4,25.6
2026-04-12 09:36:00,P112015,11,2,TI6AL4V,T007,60,5950.0,1510.0,2.0,12.44,26.5,43.1,1.21,1251.7,23.8
2026-04-12 10:00:00,P112016,11,2,AL7075,T007,61,12008.0,2913.0,1.0,12.3,25.0,38.8,1.03,638.6,23.1
2026-04-12 10:24:00,P112017,11,2,AL7075,T007,62,12019.0,2983.0,0.5,12.42,25.1,39.7,0.89,614.6,25.0
2026-04-12 10:48:00,P112018,11,2,AL7075,T007,63,11975.0,2981.0,1.0,13.2,25.5,39.9,0.89,647.5,25.8
2026-04-12 11:12:00,P112019,11,2,AL7075,T007,64,12098.0,3042.0,1.0,11.49,26.1,36.4,0.77,592.9,24.5
2026-04-12 11:36:00,P112020,11,2,AL7075,T007,65,12085.0,2866.0,1.5,11.42,25.7,39.6,0.67,749.3,25.6
2026-04-12 12:00:00,P112021,11,2,AL7075,T007,66,11917.0,3042.0,1.5,13.49,25.9,35.7,0.95,778.7,25.1
2026-04-12 12:24:00,P112022,11,2,AL7075,T007,67,11948.0,3048.0,1.0,10.93,25.8,37.6,0.7,626.4,25.0
2026-04-12 12:48:00,P112023,11,2,AL7075,T007,68,11955.0,2955.0,1.0,12.05,25.3,37.9,0.67,677.7,25.2
2026-04-12 13:12:00,P112024,11,2,AL7075,T007,69,12029.0,2954.0,1.0,12.35,25.1,38.4,0.8,672.9,23.6
2026-04-12 13:36:00,P112025,11,2,AL7075,T007,70,11997.0,2981.0,1.5,10.42,25.3,39.8,0.99,734.3,23.3
2026-04-12 16:00:00,P121001,12,1,AL7075,T007,71,11974.0,2909.0,0.5,9.6,25.8,38.4,0.93,616.2,24.5
2026-04-12 16:24:00,P121002,12,1,AL7075,T007,72,11934.0,3056.0,1.0,12.85,25.1,39.0,1.0,658.0,23.8
2026-04-12 16:48:00,P121003,12,1,AL7075,T007,73,12084.0,2995.0,1.0,13.09,25.1,37.1,0.79,610.3,23.0
2026-04-12 17:12:00,P121004,12,1,AL7075,T007,74,11941.0,3045.0,1.5,12.01,24.9,40.2,0.94,709.4,23.1
2026-04-12 17:36:00,P121005,12,1,AL7075,T007,75,12079.0,2980.0,2.0,11.88,25.3,39.3,0.92,808.6,22.6
2026-04-12 18:00:00,P121006,12,1,AL7075,T007,76,12052.0,3213.0,1.5,11.24,25.4,35.4,1.09,689.6,21.9
2026-04-12 18:24:00,P121007,12,1,AL7075,T007,77,11944.0,2974.0,1.5,12.88,24.0,34.7,0.73,722.3,22.3
2026-04-12 18:48:00,P121008,12,1,AL7075,T007,78,12000.0,3071.0,2.0,11.08,24.7,39.6,0.91,800.3,20.3
2026-04-12 19:12:00,P121009,12,1,AL7075,T007,79,12152.0,3008.0,1.0,11.63,23.8,36.6,0.95,726.1,20.3
2026-04-12 19:36:00,P121010,12,1,AL7075,T008,0,12008.0,3142.0,1.5,13.11,23.9,37.5,0.6,599.6,19.2
2026-04-12 20:00:00,P121011,12,1,AL7075,T008,1,12043.0,3080.0,1.0,12.31,25.1,37.4,0.44,593.9,20.1
2026-04-12 20:24:00,P121012,12,1,AL7075,T008,2,11970.0,2901.0,1.5,13.76,23.2,36.9,0.61,594.7,19.5
2026-04-12 20:48:00,P121013,12,1,AL7075,T008,3,12012.0,2866.0,0.5,12.08,23.3,36.9,0.43,542.1,19.2
2026-04-12 21:12:00,P121014,12,1,AL7075,T008,4,12142.0,3023.0,1.5,11.2,23.8,37.5,0.32,622.8,17.0
2026-04-12 21:36:00,P121015,12,1,SS304,T008,5,8131.0,2057.0,1.5,11.98,22.9,37.3,0.28,935.5,16.4
2026-04-12 22:00:00,P121016,12,1,SS304,T008,6,8082.0,2048.0,2.0,11.49,24.0,37.2,0.51,1036.9,17.5
2026-04-12 22:24:00,P121017,12,1,SS304,T008,7,7994.0,2090.0,0.5,10.47,24.1,37.6,0.36,828.2,16.7
2026-04-12 22:48:00,P121018,12,1,SS304,T008,8,7920.0,2015.0,0.5,13.14,22.9,35.1,0.35,760.1,16.4
2026-04-12 23:12:00,P121019,12,1,SS304,T008,9,7942.0,1928.0,1.5,12.78,24.0,37.2,0.49,955.1,16.3
2026-04-12 23:36:00,P121020,12,1,SS304,T008,10,8064.0,1978.0,0.5,11.2,24.5,36.2,0.58,778.2,16.2
2026-04-13 00:00:00,P121021,12,1,SS304,T008,11,8200.0,1975.0,2.0,10.99,23.7,36.3,0.43,983.1,15.3
2026-04-13 00:24:00,P121022,12,1,SS304,T008,12,7954.0,1919.0,1.5,12.61,24.3,36.1,0.39,962.2,17.7
2026-04-13 00:48:00,P121023,12,1,SS304,T008,13,7942.0,2032.0,0.5,11.93,23.6,37.0,0.54,829.2,18.4
2026-04-13 01:12:00,P121024,12,1,SS304,T008,14,8017.0,2085.0,1.0,11.83,24.4,37.1,0.45,880.8,17.2
2026-04-13 01:36:00,P121025,12,1,SS304,T008,15,8111.0,1994.0,0.5,13.0,23.7,36.7,0.32,843.2,15.3
2026-04-13 04:00:00,P122001,12,2,SS304,T008,16,7931.0,2037.0,2.0,12.24,23.8,36.8,0.44,1021.6,15.7
2026-04-13 04:24:00,P122002,12,2,SS304,T008,17,8061.0,2108.0,1.0,12.73,23.5,37.7,0.3,912.1,15.8
2026-04-13 04:48:00,P122003,12,2,SS304,T008,18,8041.0,1925.0,1.5,12.02,24.0,35.6,0.59,972.2,15.6
2026-04-13 05:12:00,P122004,12,2,SS304,T008,19,8009.0,1970.0,1.5,13.19,24.2,39.5,0.88,940.9,18.8
2026-04-13 05:36:00,P122005,12,2,SS304,T008,20,7935.0,1959.0,2.0,12.15,24.5,40.6,0.65,1057.6,18.0
2026-04-13 06:00:00,P122006,12,2,SS304,T008,21,8024.0,1933.0,0.5,12.37,23.9,37.5,0.82,832.4,18.3
2026-04-13 06:24:00,P122007,12,2,SS304,T008,22,8033.0,1933.0,1.5,11.61,24.7,38.5,0.89,989.3,20.9
2026-04-13 06:48:00,P122008,12,2,SS304,T008,23,7971.0,2034.0,1.0,10.85,24.5,39.2,0.73,913.3,20.3
2026-04-13 07:12:00,P122009,12,2,SS304,T008,24,7686.0,1989.0,1.5,12.03,23.3,35.5,0.41,939.2,18.9
2026-04-13 07:36:00,P122010,12,2,SS304,T008,25,7845.0,1888.0,1.5,12.96,25.2,39.4,0.87,966.3,22.6
2026-04-13 08:00:00,P122011,12,2,TI6AL4V,T008,26,5871.0,1507.0,1.0,11.27,25.0,39.7,0.78,1126.0,22.8
2026-04-13 08:24:00,P122012,12,2,TI6AL4V,T008,27,5850.0,1580.0,1.5,12.22,24.9,39.3,0.89,1224.7,22.7
2026-04-13 08:48:00,P122013,12,2,TI6AL4V,T008,28,6036.0,1607.0,1.5,12.78,24.7,39.5,1.06,1184.5,21.4
2026-04-13 09:12:00,P122014,12,2,TI6AL4V,T008,29,5990.0,1461.0,2.0,12.03,25.2,38.6,1.01,1266.6,23.8
2026-04-13 09:36:00,P122015,12,2,TI6AL4V,T008,30,5952.0,1350.0,1.0,12.29,25.2,37.6,0.8,1181.7,24.2
2026-04-13 10:00:00,P122016,12,2,TI6AL4V,T008,31,5899.0,1527.0,1.5,11.85,26.0,37.9,0.87,1161.3,22.8
2026-04-13 10:24:00,P122017,12,2,TI6AL4V,T008,32,6028.0,1647.0,1.0,12.58,25.2,40.2,1.0,1123.9,24.3
2026-04-13 10:48:00,P122018,12,2,TI6AL4V,T008,33,6063.0,1633.0,0.5,11.3,25.9,41.1,0.91,1036.0,23.5
2026-04-13 11:12:00,P122019,12,2,TI6AL4V,T008,34,5986.0,1570.0,1.0,12.03,26.2,40.4,0.8,1196.4,25.0
