batch_id,batch_seq,tablet_seq,station,tablet_weight_mg,hardness_N,friability_pct,disintegration_time_min,thickness_mm,blend_moisture_pct,defect_grade,compression_force_kN,pre_compression_force_kN,turret_speed_rpm,fill_depth_mm,dwell_time_ms,lubricant_level_pct,blend_uniformity_index,compression_zone_temp_C,ambient_temp_C,ambient_humidity_pct,ts_start,batch_day,punch_serial,operator_id,compression_ratio,hardness_friability_ratio,weight_deviation_pct,defect_flag
B0047,47.0,27.0,2.0,499.77,100.52,0.34,8.81,4.964,1.98,A,23.76,7.7,27.6,10.33,26.3,0.89,89.9,35.0,21.6,70.2,2025-11-16 14:00:00,16.0,P102-9032,OP_A,3.086,295.65,-0.046,0
B0047,47.0,28.0,2.0,499.37,99.55,0.343,8.24,4.999,1.98,A,23.76,7.7,27.6,10.33,26.3,0.89,89.9,35.0,21.6,70.2,2025-11-16 14:00:00,16.0,P102-9032,OP_A,3.086,290.23,-0.126,0
B0047,47.0,29.0,2.0,499.52,92.38,0.302,7.11,5.025,1.98,A,23.76,7.7,27.6,10.33,26.3,0.89,89.9,35.0,21.6,70.2,2025-11-16 14:00:00,16.0,P102-9032,OP_A,3.086,305.89,-0.096,0
B0047,47.0,30.0,2.0,499.55,96.77,0.278,7.9,5.01,1.98,A,23.76,7.7,27.6,10.33,26.3,0.89,89.9,35.0,21.6,70.2,2025-11-16 14:00:00,16.0,P102-9032,OP_A,3.086,348.09,-0.09,0
B0047,47.0,35.0,2.0,499.65,94.28,0.306,7.04,5.008,1.98,A,23.76,7.7,27.6,10.33,26.3,0.89,89.9,35.0,21.6,70.2,2025-11-16 14:00:00,16.0,P102-9032,OP_A,3.086,308.1,-0.07,0
B0047,47.0,36.0,2.0,500.1,95.71,0.28,8.21,5.024,1.98,A,23.76,7.7,27.6,10.33,26.3,0.89,89.9,35.0,21.6,70.2,2025-11-16 14:00:00,16.0,P102-9032,OP_A,3.086,341.82,0.02,0
B0047,47.0,39.0,2.0,500.05,94.98,0.305,7.73,5.007,1.98,A,23.76,7.7,27.6,10.33,26.3,0.89,89.9,35.0,21.6,70.2,2025-11-16 14:00:00,16.0,P102-9032,OP_A,3.086,311.41,0.01,0
B0048,48.0,1.0,3.0,507.56,81.9,1.574,6.58,5.085,2.11,C,24.11,7.93,26.1,10.37,27.7,0.92,92.3,28.9,18.5,28.4,2025-11-16 22:00:00,16.0,P103-1001,OP_B,3.04,52.03,1.512,1
B0048,48.0,4.0,3.0,507.19,76.75,1.43,7.54,5.066,2.11,C,24.11,7.93,26.1,10.37,27.7,0.92,92.3,28.9,18.5,28.4,2025-11-16 22:00:00,16.0,P103-1001,OP_B,3.04,53.67,1.438,1
B0048,48.0,7.0,3.0,504.6,76.04,1.364,6.29,5.134,2.11,C,24.11,7.93,26.1,10.37,27.7,0.92,92.3,28.9,18.5,28.4,2025-11-16 22:00:00,16.0,P103-1001,OP_B,3.04,55.75,0.92,1
B0048,48.0,8.0,3.0,506.48,78.11,1.631,5.76,5.12,2.11,C,24.11,7.93,26.1,10.37,27.7,0.92,92.3,28.9,18.5,28.4,2025-11-16 22:00:00,16.0,P103-1001,OP_B,3.04,47.89,1.296,1
B0048,48.0,9.0,3.0,505.06,84.29,1.339,6.51,5.107,2.11,C,24.11,7.93,26.1,10.37,27.7,0.92,92.3,28.9,18.5,28.4,2025-11-16 22:00:00,16.0,P103-1001,OP_B,3.04,62.95,1.012,1
B0048,48.0,10.0,3.0,506.81,72.66,1.192,6.21,5.058,2.11,B,24.11,7.93,26.1,10.37,27.7,0.92,92.3,28.9,18.5,28.4,2025-11-16 22:00:00,16.0,P103-1001,OP_B,3.04,60.96,1.362,1
B0048,48.0,11.0,3.0,506.99,83.77,1.37,8.41,5.055,2.11,C,24.11,7.93,26.1,10.37,27.7,0.92,92.3,28.9,18.5,28.4,2025-11-16 22:00:00,16.0,P103-1001,OP_B,3.04,61.15,1.398,1
B0048,48.0,12.0,3.0,507.02,75.6,1.1,6.64,5.125,2.11,B,24.11,7.93,26.1,10.37,27.7,0.92,92.3,28.9,18.5,28.4,2025-11-16 22:00:00,16.0,P103-1001,OP_B,3.04,68.73,1.404,1
B0048,48.0,14.0,3.0,507.4,81.17,1.619,6.03,5.048,2.11,C,24.11,7.93,26.1,10.37,27.7,0.92,92.3,28.9,18.5,28.4,2025-11-16 22:00:00,16.0,P103-1001,OP_B,3.04,50.14,1.48,1
B0048,48.0,15.0,3.0,503.63,73.76,1.356,6.91,5.081,2.11,C,24.11,7.93,26.1,10.37,27.7,0.92,92.3,28.9,18.5,28.4,2025-11-16 22:00:00,16.0,P103-1001,OP_B,3.04,54.4,0.726,1
B0048,48.0,16.0,3.0,506.27,79.72,1.243,6.55,5.084,2.11,C,24.11,7.93,26.1,10.37,27.7,0.92,92.3,28.9,18.5,28.4,2025-11-16 22:00:00,16.0,P103-1001,OP_B,3.04,64.14,1.254,1
B0048,48.0,17.0,3.0,506.19,82.38,1.107,6.39,5.067,2.11,B,24.11,7.93,26.1,10.37,27.7,0.92,92.3,28.9,18.5,28.4,2025-11-16 22:00:00,16.0,P103-1001,OP_B,3.04,74.42,1.238,1
B0048,48.0,18.0,3.0,504.36,78.64,1.149,6.74,5.121,2.11,B,24.11,7.93,26.1,10.37,27.7,0.92,92.3,28.9,18.5,28.4,2025-11-16 22:00:00,16.0,P103-1001,OP_B,3.04,68.44,0.872,1
B0048,48.0,21.0,3.0,503.44,71.26,1.179,7.23,5.082,2.11,C,24.11,7.93,26.1,10.37,27.7,0.92,92.3,28.9,18.5,28.4,2025-11-16 22:00:00,16.0,P103-1001,OP_B,3.04,60.44,0.688,1
B0048,48.0,22.0,3.0,506.14,73.97,1.642,6.94,5.118,2.11,C,24.11,7.93,26.1,10.37,27.7,0.92,92.3,28.9,18.5,28.4,2025-11-16 22:00:00,16.0,P103-1001,OP_B,3.04,45.05,1.228,1
B0048,48.0,23.0,3.0,505.93,77.87,1.487,6.85,5.074,2.11,C,24.11,7.93,26.1,10.37,27.7,0.92,92.3,28.9,18.5,28.4,2025-11-16 22:00:00,16.0,P103-1001,OP_B,3.04,52.37,1.186,1
B0048,48.0,24.0,3.0,504.95,70.25,1.541,7.01,5.049,2.11,C,24.11,7.93,26.1,10.37,27.7,0.92,92.3,28.9,18.5,28.4,2025-11-16 22:00:00,16.0,P103-1001,OP_B,3.04,45.59,0.99,1
B0048,48.0,25.0,3.0,505.34,71.61,1.277,7.13,5.051,2.11,C,24.11,7.93,26.1,10.37,27.7,0.92,92.3,28.9,18.5,28.4,2025-11-16 22:00:00,16.0,P103-1001,OP_B,3.04,56.08,1.068,1
B0048,48.0,28.0,3.0,503.62,81.26,1.346,6.46,5.124,2.11,C,24.11,7.93,26.1,10.37,27.7,0.92,92.3,28.9,18.5,28.4,2025-11-16 22:00:00,16.0,P103-1001,OP_B,3.04,60.37,0.724,1
B0048,48.0,29.0,3.0,505.98,77.53,1.423,7.12,5.051,2.11,C,24.11,7.93,26.1,10.37,27.7,0.92,92.3,28.9,18.5,28.4,2025-11-16 22:00:00,16.0,P103-1001,OP_B,3.04,54.48,1.196,1
B0048,48.0,30.0,3.0,504.93,81.36,1.182,7.12,5.069,2.11,B,24.11,7.93,26.1,10.37,27.7,0.92,92.3,28.9,18.5,28.4,2025-11-16 22:00:00,16.0,P103-1001,OP_B,3.04,68.83,0.986,1
B0048,48.0,31.0,3.0,504.06,75.01,1.433,6.26,5.071,2.11,C,24.11,7.93,26.1,10.37,27.7,0.92,92.3,28.9,18.5,28.4,2025-11-16 22:00:00,16.0,P103-1001,OP_B,3.04,52.34,0.812,1
B0048,48.0,32.0,3.0,503.76,86.39,1.425,7.81,5.048,2.11,C,24.11,7.93,26.1,10.37,27.7,0.92,92.3,28.9,18.5,28.4,2025-11-16 22:00:00,16.0,P103-1001,OP_B,3.04,60.62,0.752,1
B0048,48.0,35.0,3.0,506.89,78.39,1.393,5.78,5.054,2.11,C,24.11,7.93,26.1,10.37,27.7,0.92,92.3,28.9,18.5,28.4,2025-11-16 22:00:00,16.0,P103-1001,OP_B,3.04,56.27,1.378,1
B0048,48.0,36.0,3.0,506.84,79.47,1.284,6.88,5.12,2.11,C,24.11,7.93,26.1,10.37,27.7,0.92,92.3,28.9,18.5,28.4,2025-11-16 22:00:00,16.0,P103-1001,OP_B,3.04,61.89,1.368,1
B0048,48.0,37.0,3.0,507.94,81.71,1.41,5.84,5.072,2.11,C,24.11,7.93,26.1,10.37,27.7,0.92,92.3,28.9,18.5,28.4,2025-11-16 22:00:00,16.0,P103-1001,OP_B,3.04,57.95,1.588,1
B0048,48.0,40.0,3.0,508.05,78.93,1.284,7.11,5.09,2.11,C,24.11,7.93,26.1,10.37,27.7,0.92,92.3,28.9,18.5,28.4,2025-11-16 22:00:00,16.0,P103-1001,OP_B,3.04,61.47,1.61,1
B0049,49.0,2.0,1.0,500.38,94.97,0.321,7.57,4.987,2.03,A,24.83,7.92,30.4,10.31,23.1,0.57,91.2,33.5,21.9,40.8,2025-11-17 06:00:00,17.0,P101-7047,OP_C,3.135,295.86,0.076,0
B0049,49.0,3.0,1.0,500.56,98.4,0.307,8.11,5.004,2.03,A,24.83,7.92,30.4,10.31,23.1,0.57,91.2,33.5,21.9,40.8,2025-11-17 06:00:00,17.0,P101-7047,OP_C,3.135,320.52,0.112,0
B0049,49.0,4.0,1.0,500.35,97.0,0.304,7.73,4.994,2.03,A,24.83,7.92,30.4,10.31,23.1,0.57,91.2,33.5,21.9,40.8,2025-11-17 06:00:00,17.0,P101-7047,OP_C,3.135,319.08,0.07,0
B0049,49.0,5.0,1.0,500.53,94.98,0.344,8.61,5.007,2.03,A,24.83,7.92,30.4,10.31,23.1,0.57,91.2,33.5,21.9,40.8,2025-11-17 06:00:00,17.0,P101-7047,OP_C,3.135,276.1,0.106,0
B0049,49.0,7.0,1.0,499.74,94.37,0.346,7.36,4.998,2.03,A,24.83,7.92,30.4,10.31,23.1,0.57,91.2,33.5,21.9,40.8,2025-11-17 06:00:00,17.0,P101-7047,OP_C,3.135,272.75,-0.052,0
B0049,49.0,8.0,1.0,501.18,97.82,0.212,7.46,4.998,2.03,A,24.83,7.92,30.4,10.31,23.1,0.57,91.2,33.5,21.9,40.8,2025-11-17 06:00:00,17.0,P101-7047,OP_C,3.135,461.42,0.236,0
B0049,49.0,10.0,1.0,500.74,94.48,0.302,7.83,5.003,2.03,A,24.83,7.92,30.4,10.31,23.1,0.57,91.2,33.5,21.9,40.8,2025-11-17 06:00:00,17.0,P101-7047,OP_C,3.135,312.85,0.148,0
B0049,49.0,11.0,1.0,500.0,91.72,0.336,7.46,4.983,2.03,A,24.83,7.92,30.4,10.31,23.1,0.57,91.2,33.5,21.9,40.8,2025-11-17 06:00:00,17.0,P101-7047,OP_C,3.135,272.98,0.0,0
B0049,49.0,12.0,1.0,499.32,95.83,0.27,7.55,5.04,2.03,A,24.83,7.92,30.4,10.31,23.1,0.57,91.2,33.5,21.9,40.8,2025-11-17 06:00:00,17.0,P101-7047,OP_C,3.135,354.93,-0.136,0
B0049,49.0,14.0,1.0,499.66,95.3,0.253,7.87,5.04,2.03,A,24.83,7.92,30.4,10.31,23.1,0.57,91.2,33.5,21.9,40.8,2025-11-17 06:00:00,17.0,P101-7047,OP_C,3.135,376.68,-0.068,0
B0049,49.0,15.0,1.0,499.46,94.77,0.298,8.53,5.04,2.03,A,24.83,7.92,30.4,10.31,23.1,0.57,91.2,33.5,21.9,40.8,2025-11-17 06:00:00,17.0,P101-7047,OP_C,3.135,318.02,-0.108,0
B0049,49.0,17.0,1.0,500.68,97.31,0.261,8.05,4.987,2.03,A,24.83,7.92,30.4,10.31,23.1,0.57,91.2,33.5,21.9,40.8,2025-11-17 06:00:00,17.0,P101-7047,OP_C,3.135,372.84,0.136,0
B0049,49.0,18.0,1.0,499.93,96.99,0.322,7.89,5.01,2.03,A,24.83,7.92,30.4,10.31,23.1,0.57,91.2,33.5,21.9,40.8,2025-11-17 06:00:00,17.0,P101-7047,OP_C,3.135,301.21,-0.014,0
B0049,49.0,19.0,1.0,499.96,98.33,0.25,7.85,5.01,2.03,A,24.83,7.92,30.4,10.31,23.1,0.57,91.2,33.5,21.9,40.8,2025-11-17 06:00:00,17.0,P101-7047,OP_C,3.135,393.32,-0.008,0
B0049,49.0,21.0,1.0,499.78,98.74,0.3,8.38,4.992,2.03,A,24.83,7.92,30.4,10.31,23.1,0.57,91.2,33.5,21.9,40.8,2025-11-17 06:00:00,17.0,P101-7047,OP_C,3.135,329.13,-0.044,0
B0049,49.0,22.0,1.0,500.03,98.36,0.26,7.99,4.986,2.03,A,24.83,7.92,30.4,10.31,23.1,0.57,91.2,33.5,21.9,40.8,2025-11-17 06:00:00,17.0,P101-7047,OP_C,3.135,378.31,0.006,0
B0049,49.0,23.0,1.0,499.31,99.6,0.343,7.42,5.009,2.03,A,24.83,7.92,30.4,10.31,23.1,0.57,91.2,33.5,21.9,40.8,2025-11-17 06:00:00,17.0,P101-7047,OP_C,3.135,290.38,-0.138,0
B0049,49.0,27.0,1.0,500.42,95.21,0.194,8.1,4.966,2.03,A,24.83,7.92,30.4,10.31,23.1,0.57,91.2,33.5,21.9,40.8,2025-11-17 06:00:00,17.0,P101-7047,OP_C,3.135,490.77,0.084,0
B0049,49.0,28.0,1.0,499.85,100.08,0.314,7.99,4.968,2.03,A,24.83,7.92,30.4,10.31,23.1,0.57,91.2,33.5,21.9,40.8,2025-11-17 06:00:00,17.0,P101-7047,OP_C,3.135,318.73,-0.03,0
B0049,49.0,29.0,1.0,499.37,96.17,0.339,7.39,5.008,2.03,A,24.83,7.92,30.4,10.31,23.1,0.57,91.2,33.5,21.9,40.8,2025-11-17 06:00:00,17.0,P101-7047,OP_C,3.135,283.69,-0.126,0
B0049,49.0,30.0,1.0,500.47,94.34,0.321,8.41,5.002,2.03,A,24.83,7.92,30.4,10.31,23.1,0.57,91.2,33.5,21.9,40.8,2025-11-17 06:00:00,17.0,P101-7047,OP_C,3.135,293.89,0.094,0
B0049,49.0,32.0,1.0,500.88,93.65,0.332,7.93,4.986,2.03,A,24.83,7.92,30.4,10.31,23.1,0.57,91.2,33.5,21.9,40.8,2025-11-17 06:00:00,17.0,P101-7047,OP_C,3.135,282.08,0.176,0
B0049,49.0,33.0,1.0,500.43,94.33,0.284,8.79,5.011,2.03,A,24.83,7.92,30.4,10.31,23.1,0.57,91.2,33.5,21.9,40.8,2025-11-17 06:00:00,17.0,P101-7047,OP_C,3.135,332.15,0.086,0
B0049,49.0,35.0,1.0,500.87,95.71,0.266,8.28,4.991,2.03,A,24.83,7.92,30.4,10.31,23.1,0.57,91.2,33.5,21.9,40.8,2025-11-17 06:00:00,17.0,P101-7047,OP_C,3.135,359.81,0.174,0
B0049,49.0,36.0,1.0,499.83,95.29,0.309,8.09,4.988,2.03,A,24.83,7.92,30.4,10.31,23.1,0.57,91.2,33.5,21.9,40.8,2025-11-17 06:00:00,17.0,P101-7047,OP_C,3.135,308.38,-0.034,0
B0049,49.0,37.0,1.0,500.2,95.84,0.296,8.54,4.992,2.03,A,24.83,7.92,30.4,10.31,23.1,0.57,91.2,33.5,21.9,40.8,2025-11-17 06:00:00,17.0,P101-7047,OP_C,3.135,323.78,0.04,0
B0049,49.0,38.0,1.0,499.77,96.71,0.249,8.56,4.988,2.03,A,24.83,7.92,30.4,10.31,23.1,0.57,91.2,33.5,21.9,40.8,2025-11-17 06:00:00,17.0,P101-7047,OP_C,3.135,388.39,-0.046,0
B0049,49.0,40.0,1.0,500.2,97.08,0.294,7.07,5.022,2.03,A,24.83,7.92,30.4,10.31,23.1,0.57,91.2,33.5,21.9,40.8,2025-11-17 06:00:00,17.0,P101-7047,OP_C,3.135,330.2,0.04,0
B0050,50.0,2.0,2.0,500.35,94.16,0.321,7.63,5.008,1.81,A,24.27,7.85,25.9,10.32,26.4,0.38,96.5,28.7,21.6,40.2,2025-11-17 14:00:00,17.0,P102-9032,OP_B,3.092,293.33,0.07,0
B0050,50.0,3.0,2.0,500.01,95.22,0.287,8.18,4.992,1.81,A,24.27,7.85,25.9,10.32,26.4,0.38,96.5,28.7,21.6,40.2,2025-11-17 14:00:00,17.0,P102-9032,OP_B,3.092,331.78,0.002,0
B0050,50.0,5.0,2.0,499.76,95.85,0.201,7.91,4.99,1.81,A,24.27,7.85,25.9,10.32,26.4,0.38,96.5,28.7,21.6,40.2,2025-11-17 14:00:00,17.0,P102-9032,OP_B,3.092,476.87,-0.048,0
B0050,50.0,7.0,2.0,500.06,94.32,0.315,7.14,5.002,1.81,A,24.27,7.85,25.9,10.32,26.4,0.38,96.5,28.7,21.6,40.2,2025-11-17 14:00:00,17.0,P102-9032,OP_B,3.092,299.43,0.012,0
B0050,50.0,9.0,2.0,499.52,97.06,0.3,7.09,4.982,1.81,A,24.27,7.85,25.9,10.32,26.4,0.38,96.5,28.7,21.6,40.2,2025-11-17 14:00:00,17.0,P102-9032,OP_B,3.092,323.53,-0.096,0
B0050,50.0,10.0,2.0,500.42,93.4,0.313,8.0,5.001,1.81,A,24.27,7.85,25.9,10.32,26.4,0.38,96.5,28.7,21.6,40.2,2025-11-17 14:00:00,17.0,P102-9032,OP_B,3.092,298.4,0.084,0
B0050,50.0,12.0,2.0,499.84,96.17,0.342,8.29,4.996,1.81,A,24.27,7.85,25.9,10.32,26.4,0.38,96.5,28.7,21.6,40.2,2025-11-17 14:00:00,17.0,P102-9032,OP_B,3.092,281.2,-0.032,0
B0050,50.0,13.0,2.0,499.39,94.69,0.221,7.46,4.972,1.81,A,24.27,7.85,25.9,10.32,26.4,0.38,96.5,28.7,21.6,40.2,2025-11-17 14:00:00,17.0,P102-9032,OP_B,3.092,428.46,-0.122,0
B0050,50.0,16.0,2.0,498.6,95.84,0.359,7.56,4.979,1.81,A,24.27,7.85,25.9,10.32,26.4,0.38,96.5,28.7,21.6,40.2,2025-11-17 14:00:00,17.0,P102-9032,OP_B,3.092,266.96,-0.28,0
B0050,50.0,18.0,2.0,500.3,92.9,0.371,8.33,5.001,1.81,A,24.27,7.85,25.9,10.32,26.4,0.38,96.5,28.7,21.6,40.2,2025-11-17 14:00:00,17.0,P102-9032,OP_B,3.092,250.4,0.06,0
B0050,50.0,19.0,2.0,499.74,95.45,0.279,7.57,5.03,1.81,A,24.27,7.85,25.9,10.32,26.4,0.38,96.5,28.7,21.6,40.2,2025-11-17 14:00:00,17.0,P102-9032,OP_B,3.092,342.11,-0.052,0
B0050,50.0,20.0,2.0,500.11,92.47,0.269,7.49,5.008,1.81,A,24.27,7.85,25.9,10.32,26.4,0.38,96.5,28.7,21.6,40.2,2025-11-17 14:00:00,17.0,P102-9032,OP_B,3.092,343.75,0.022,0
B0050,50.0,24.0,2.0,499.55,94.65,0.321,8.53,4.957,1.81,A,24.27,7.85,25.9,10.32,26.4,0.38,96.5,28.7,21.6,40.2,2025-11-17 14:00:00,17.0,P102-9032,OP_B,3.092,294.86,-0.09,0
B0050,50.0,25.0,2.0,500.05,95.19,0.322,7.01,5.026,1.81,A,24.27,7.85,25.9,10.32,26.4,0.38,96.5,28.7,21.6,40.2,2025-11-17 14:00:00,17.0,P102-9032,OP_B,3.092,295.62,0.01,0
B0050,50.0,27.0,2.0,500.65,94.22,0.408,8.61,5.023,1.81,A,24.27,7.85,25.9,10.32,26.4,0.38,96.5,28.7,21.6,40.2,2025-11-17 14:00:00,17.0,P102-9032,OP_B,3.092,230.93,0.13,0
B0050,50.0,30.0,2.0,500.59,91.54,0.283,8.13,4.992,1.81,A,24.27,7.85,25.9,10.32,26.4,0.38,96.5,28.7,21.6,40.2,2025-11-17 14:00:00,17.0,P102-9032,OP_B,3.092,323.46,0.118,0
B0050,50.0,31.0,2.0,498.95,97.76,0.26,7.95,4.986,1.81,A,24.27,7.85,25.9,10.32,26.4,0.38,96.5,28.7,21.6,40.2,2025-11-17 14:00:00,17.0,P102-9032,OP_B,3.092,376.0,-0.21,0
B0050,50.0,33.0,2.0,500.93,96.22,0.254,7.95,5.024,1.81,A,24.27,7.85,25.9,10.32,26.4,0.38,96.5,28.7,21.6,40.2,2025-11-17 14:00:00,17.0,P102-9032,OP_B,3.092,378.82,0.186,0
B0050,50.0,39.0,2.0,499.83,97.4,0.37,7.0,4.973,1.81,A,24.27,7.85,25.9,10.32,26.4,0.38,96.5,28.7,21.6,40.2,2025-11-17 14:00:00,17.0,P102-9032,OP_B,3.092,263.24,-0.034,0
B0050,50.0,40.0,2.0,499.78,96.51,0.351,8.39,4.982,1.81,A,24.27,7.85,25.9,10.32,26.4,0.38,96.5,28.7,21.6,40.2,2025-11-17 14:00:00,17.0,P102-9032,OP_B,3.092,274.96,-0.044,0
B0051,51.0,1.0,3.0,506.64,76.28,1.435,7.36,5.027,2.54,C,24.43,7.73,27.3,10.35,27.1,1.22,84.0,29.5,22.3,61.3,2025-11-17 23:00:00,17.0,P103-1001,OP_C,3.16,53.16,1.328,1
B0051,51.0,2.0,3.0,506.28,82.34,1.605,7.47,5.089,2.54,C,24.43,7.73,27.3,10.35,27.1,1.22,84.0,29.5,22.3,61.3,2025-11-17 23:00:00,17.0,P103-1001,OP_C,3.16,51.3,1.256,1
B0051,51.0,3.0,3.0,504.57,77.97,1.533,6.85,5.073,2.54,C,24.43,7.73,27.3,10.35,27.1,1.22,84.0,29.5,22.3,61.3,2025-11-17 23:00:00,17.0,P103-1001,OP_C,3.16,50.86,0.914,1
B0051,51.0,4.0,3.0,505.3,77.5,1.582,7.09,5.041,2.54,C,24.43,7.73,27.3,10.35,27.1,1.22,84.0,29.5,22.3,61.3,2025-11-17 23:00:00,17.0,P103-1001,OP_C,3.16,48.99,1.06,1
B0051,51.0,5.0,3.0,505.05,88.55,1.444,6.61,5.056,2.54,C,24.43,7.73,27.3,10.35,27.1,1.22,84.0,29.5,22.3,61.3,2025-11-17 23:00:00,17.0,P103-1001,OP_C,3.16,61.32,1.01,1
B0051,51.0,8.0,3.0,505.53,82.74,1.195,6.97,5.081,2.54,B,24.43,7.73,27.3,10.35,27.1,1.22,84.0,29.5,22.3,61.3,2025-11-17 23:00:00,17.0,P103-1001,OP_C,3.16,69.24,1.106,1
B0051,51.0,9.0,3.0,507.43,81.04,1.424,6.75,5.06,2.54,C,24.43,7.73,27.3,10.35,27.1,1.22,84.0,29.5,22.3,61.3,2025-11-17 23:00:00,17.0,P103-1001,OP_C,3.16,56.91,1.486,1
B0051,51.0,14.0,3.0,504.13,74.83,1.325,6.08,5.089,2.54,C,24.43,7.73,27.3,10.35,27.1,1.22,84.0,29.5,22.3,61.3,2025-11-17 23:00:00,17.0,P103-1001,OP_C,3.16,56.48,0.826,1
B0051,51.0,15.0,3.0,505.36,75.34,1.518,7.25,5.127,2.54,C,24.43,7.73,27.3,10.35,27.1,1.22,84.0,29.5,22.3,61.3,2025-11-17 23:00:00,17.0,P103-1001,OP_C,3.16,49.63,1.072,1
B0051,51.0,18.0,3.0,504.89,81.0,1.373,6.59,5.053,2.54,C,24.43,7.73,27.3,10.35,27.1,1.22,84.0,29.5,22.3,61.3,2025-11-17 23:00:00,17.0,P103-1001,OP_C,3.16,58.99,0.978,1
B0051,51.0,19.0,3.0,505.31,82.86,1.291,7.18,5.094,2.54,C,24.43,7.73,27.3,10.35,27.1,1.22,84.0,29.5,22.3,61.3,2025-11-17 23:00:00,17.0,P103-1001,OP_C,3.16,64.18,1.062,1
B0051,51.0,20.0,3.0,508.15,86.47,1.317,5.97,5.097,2.54,C,24.43,7.73,27.3,10.35,27.1,1.22,84.0,29.5,22.3,61.3,2025-11-17 23:00:00,17.0,P103-1001,OP_C,3.16,65.66,1.63,1
B0051,51.0,22.0,3.0,504.45,82.1,1.618,6.92,5.108,2.54,C,24.43,7.73,27.3,10.35,27.1,1.22,84.0,29.5,22.3,61.3,2025-11-17 23:00:00,17.0,P103-1001,OP_C,3.16,50.74,0.89,1
B0051,51.0,23.0,3.0,507.06,80.78,1.583,6.8,5.108,2.54,C,24.43,7.73,27.3,10.35,27.1,1.22,84.0,29.5,22.3,61.3,2025-11-17 23:00:00,17.0,P103-1001,OP_C,3.16,51.03,1.412,1
B0051,51.0,24.0,3.0,506.19,73.96,1.416,6.6,5.075,2.54,C,24.43,7.73,27.3,10.35,27.1,1.22,84.0,29.5,22.3,61.3,2025-11-17 23:00:00,17.0,P103-1001,OP_C,3.16,52.23,1.238,1
B0051,51.0,25.0,3.0,507.26,80.23,1.616,6.8,5.081,2.54,C,24.43,7.73,27.3,10.35,27.1,1.22,84.0,29.5,22.3,61.3,2025-11-17 23:00:00,17.0,P103-1001,OP_C,3.16,49.65,1.452,1
B0051,51.0,26.0,3.0,505.02,80.79,1.427,7.36,5.092,2.54,C,24.43,7.73,27.3,10.35,27.1,1.22,84.0,29.5,22.3,61.3,2025-11-17 23:00:00,17.0,P103-1001,OP_C,3.16,56.62,1.004,1
B0051,51.0,27.0,3.0,505.02,76.73,1.421,6.62,5.07,2.54,C,24.43,7.73,27.3,10.35,27.1,1.22,84.0,29.5,22.3,61.3,2025-11-17 23:00:00,17.0,P103-1001,OP_C,3.16,54.0,1.004,1
B0051,51.0,29.0,3.0,505.35,82.02,1.159,6.55,5.13,2.54,B,24.43,7.73,27.3,10.35,27.1,1.22,84.0,29.5,22.3,61.3,2025-11-17 23:00:00,17.0,P103-1001,OP_C,3.16,70.77,1.07,1
B0051,51.0,30.0,3.0,505.75,83.0,1.568,7.3,5.087,2.54,C,24.43,7.73,27.3,10.35,27.1,1.22,84.0,29.5,22.3,61.3,2025-11-17 23:00:00,17.0,P103-1001,OP_C,3.16,52.93,1.15,1
B0051,51.0,31.0,3.0,504.09,88.7,1.213,6.51,5.058,2.54,C,24.43,7.73,27.3,10.35,27.1,1.22,84.0,29.5,22.3,61.3,2025-11-17 23:00:00,17.0,P103-1001,OP_C,3.16,73.12,0.818,1
B0051,51.0,32.0,3.0,505.42,83.7,1.3,6.82,5.071,2.54,C,24.43,7.73,27.3,10.35,27.1,1.22,84.0,29.5,22.3,61.3,2025-11-17 23:00:00,17.0,P103-1001,OP_C,3.16,64.38,1.084,1
B0051,51.0,33.0,3.0,505.47,77.95,1.488,6.0,5.092,2.54,C,24.43,7.73,27.3,10.35,27.1,1.22,84.0,29.5,22.3,61.3,2025-11-17 23:00:00,17.0,P103-1001,OP_C,3.16,52.39,1.094,1
B0051,51.0,35.0,3.0,505.69,86.53,1.494,6.65,5.048,2.54,C,24.43,7.73,27.3,10.35,27.1,1.22,84.0,29.5,22.3,61.3,2025-11-17 23:00:00,17.0,P103-1001,OP_C,3.16,57.92,1.138,1
B0051,51.0,36.0,3.0,504.28,71.74,1.679,6.66,5.091,2.54,C,24.43,7.73,27.3,10.35,27.1,1.22,84.0,29.5,22.3,61.3,2025-11-17 23:00:00,17.0,P103-1001,OP_C,3.16,42.73,0.856,1
B0051,51.0,40.0,3.0,505.3,80.69,1.226,6.8,5.099,2.54,C,24.43,7.73,27.3,10.35,27.1,1.22,84.0,29.5,22.3,61.3,2025-11-17 23:00:00,17.0,P103-1001,OP_C,3.16,65.82,1.06,1
B0052,52.0,1.0,1.0,500.12,94.99,0.266,7.15,4.996,1.84,A,24.43,7.63,28.2,10.38,21.5,0.37,95.3,25.5,22.5,20.2,2025-11-18 06:00:00,18.0,P101-7047,OP_C,3.202,357.11,0.024,0
B0052,52.0,3.0,1.0,500.03,97.41,0.296,7.95,5.011,1.84,A,24.43,7.63,28.2,10.38,21.5,0.37,95.3,25.5,22.5,20.2,2025-11-18 06:00:00,18.0,P101-7047,OP_C,3.202,329.09,0.006,0
