date,轴号,下轴时间,scratch,米数,个/100米,型号,厚度,ts_start,ts_end
2026-03-26,H2631759,23:48-1:02,0.0,2615,2.52390057361377,PG42H,188.0,2026-03-26 23:48:00,2026-03-27 01:02:00
2026-03-26,H2631760,1：02-2:21,7.0,2764,4.63096960926194,PG42H,188.0,2026-03-26 01:02:00,2026-03-26 02:21:00
2026-03-26,H2631761,2：21-3:35,0.0,2615,1.64435946462715,PG42H,188.0,2026-03-26 02:21:00,2026-03-26 03:35:00
2026-03-26,H2631762,3：35-4:56,19.0,2884,2.49653259361997,PG42H,188.0,2026-03-26 03:35:00,2026-03-26 04:56:00
2026-03-26,H2631764,6：16-7:21,16.0,2326,2.7944969905417,PG42H,188.0,2026-03-26 06:16:00,2026-03-26 07:21:00
2026-03-26,H2631765,7：21-8:24,52.0,2246,5.07569011576135,PG42Y,188.0,2026-03-26 07:21:00,2026-03-26 08:24:00
2026-03-26,H2631766,8：24-9:27,68.0,2225,7.14606741573034,PG42Y,188.0,2026-03-26 08:24:00,2026-03-26 09:27:00
2026-03-26,H2631767,9：27-10:34,55.0,2375,4.67368421052632,PG42Y,188.0,2026-03-26 09:27:00,2026-03-26 10:34:00
2026-03-26,H2631769,10:57-11:55,0.0,2075,3.66265060240964,PG42Y,188.0,2026-03-26 10:57:00,2026-03-26 11:55:00
2026-03-26,H2631770,11:55-13:16,6.0,2895,4.38687392055268,PG42Y,188.0,2026-03-26 11:55:00,2026-03-26 13:16:00
2026-03-26,H2631771,13:16-14:23,11.0,2375,3.41052631578947,PG42Y,188.0,2026-03-26 13:16:00,2026-03-26 14:23:00
2026-03-26,H2631772,14:23-15:36,7.0,2585,3.21083172147002,PG42Y,188.0,2026-03-26 14:23:00,2026-03-26 15:36:00
2026-03-26,H2631773,15:36-16:46,112.0,2475,2.54545454545455,PG42Y,188.0,2026-03-26 15:36:00,2026-03-26 16:46:00
2026-03-26,H2631774,16:46-17:44,0.0,2075,2.89156626506024,PG42Y,188.0,2026-03-26 16:46:00,2026-03-26 17:44:00
2026-03-26,H2631776,18:40-20:05,111.0,4562,2.12626041209996,PG32M,125.0,2026-03-26 18:40:00,2026-03-26 20:05:00
2026-03-26,H2631777,20:05-21:40,39.0,5094,2.7483313702395,PG32M,125.0,2026-03-26 20:05:00,2026-03-26 21:40:00
2026-03-26,H2631778,21:40-22:58,6.0,4144,2.46138996138996,PG32M,125.0,2026-03-26 21:40:00,2026-03-26 22:58:00
2026-03-27,H2631779,22:58-0:16,7.0,7767,0.952748809063989,PG32M,125.0,2026-03-27 22:58:00,2026-03-28 00:16:00
2026-03-27,H2631780,0：16-1:36,3.0,4195,1.52562574493445,PG32M,125.0,2026-03-27 00:16:00,2026-03-27 01:36:00
2026-03-27,H2631781,1：36-2:55,5.0,4195,1.54946364719905,PG32M,125.0,2026-03-27 01:36:00,2026-03-27 02:55:00
2026-03-27,H2631782,2：55-3:58,43.0,3979,4.42322191505403,PG22C,100.0,2026-03-27 02:55:00,2026-03-27 03:58:00
2026-03-27,H2631783,3:58-5:38,38.0,6215,4.07079646017699,PG22C,100.0,2026-03-27 03:58:00,2026-03-27 05:38:00
2026-03-27,H2631784,5：38-6:28,26.0,3169,7.60492268854528,PG22C,100.0,2026-03-27 05:38:00,2026-03-27 06:28:00
2026-03-27,H2631785,6：28-8:07,48.0,6215,5.76025744167337,PG22C,100.0,2026-03-27 06:28:00,2026-03-27 08:07:00
2026-03-27,H2631786,8：07-8:55,21.0,3111,6.07521697203472,PG22C,100.0,2026-03-27 08:07:00,2026-03-27 08:55:00
2026-03-27,H2631788,15：13-15：39,9.0,712,21.9101123595506,PG42HS,250.0,2026-03-27 15:13:00,2026-03-27 15:39:00
2026-03-27,H2631791,16:42-17:07,8.0,668,6.58682634730539,PG42HS,250.0,2026-03-27 16:42:00,2026-03-27 17:07:00
2026-03-27,H2631794,18：38-19：25,5.0,1151,9.99131190269331,PG42HS,250.0,2026-03-27 18:38:00,2026-03-27 19:25:00
2026-03-27,H2631797,20：59-22：01,1087.0,1706,43.4349355216882,PG42T,250.0,2026-03-27 20:59:00,2026-03-27 22:01:00
2026-03-27,H2631799,22:35-23:15,9.0,1063,6.77328316086547,PG22C,250.0,2026-03-27 22:35:00,2026-03-27 23:15:00
2026-03-28,H2631800,23:15-0:10,22.0,1486,8.14266487213997,PG22C,250.0,2026-03-28 23:15:00,2026-03-29 00:10:00
2026-03-28,H2631801,0:10-1:01,6.0,1366,3.80673499267936,PG22C,250.0,2026-03-28 00:10:00,2026-03-28 01:01:00
2026-03-28,H2631802,1：01-1:50,26.0,1334,5.09745127436282,PG22C,250.0,2026-03-28 01:01:00,2026-03-28 01:50:00
2026-03-28,H2631804,4：19-5:06,0.0,1676,3.16229116945107,PG42S,188.0,2026-03-28 04:19:00,2026-03-28 05:06:00
2026-03-28,H2631805,5:06-6：19,1466.0,2525,2.93069306930693,PG42S,188.0,2026-03-28 05:06:00,2026-03-28 06:19:00
2026-03-28,H2631807,7：08-7:44,1.0,1278,4.22535211267606,PG42S,188.0,2026-03-28 07:08:00,2026-03-28 07:44:00
2026-03-28,H2631808,7：44-8:36,61.0,1856,10.9913793103448,PG42S,188.0,2026-03-28 07:44:00,2026-03-28 08:36:00
2026-03-28,H2631809,8：36-9:12,3.0,1278,4.06885758998435,PG42S,188.0,2026-03-28 08:36:00,2026-03-28 09:12:00
2026-03-28,H2631810,9：12-9:48,4.0,1278,5.79029733959311,PG42S,188.0,2026-03-28 09:12:00,2026-03-28 09:48:00
2026-03-28,H2631811,10:16-10:53,2.0,1333,3.07576894223556,PG42S,188.0,2026-03-28 10:16:00,2026-03-28 10:53:00
2026-03-28,H2631814,12:23-13:01,26.0,1068,5.2434456928839,PG22C,250.0,2026-03-28 12:23:00,2026-03-28 13:01:00
2026-03-28,H2631815,13:01-13:41,40.0,1068,8.05243445692884,PG22C,250.0,2026-03-28 13:01:00,2026-03-28 13:41:00
2026-03-28,H2631817,15:03-15：39,3.0,1068,0.468164794007491,PG22C,250.0,2026-03-28 15:03:00,2026-03-28 15:39:00
2026-03-28,H2631819,15：39-16：56,48.0,2106,2.37416904083571,PG22C,250.0,2026-03-28 15:39:00,2026-03-28 16:56:00
2026-03-28,H2631820,16:56-17:42,35.0,1268,1.81388012618297,PG22C,250.0,2026-03-28 16:56:00,2026-03-28 17:42:00
2026-03-28,H2631821,17:42-19:33,61.0,3038,2.89664252797893,PG22C,250.0,2026-03-28 17:42:00,2026-03-28 19:33:00
2026-03-28,H2631822,19:33-15:30,19158.0,1530,323.202614379085,PG22C,250.0,2026-03-28 19:33:00,2026-03-29 15:30:00
2026-03-29,H3631406,22:36-23:50,400.0,2990,6.25418060200669,FG22,165.0,2026-03-29 22:36:00,2026-03-29 23:50:00
2026-03-29,H3631407,23：50-1:04,324.0,2990,6.38795986622074,FG22,165.0,2026-03-29 23:50:00,2026-03-30 01:04:00
2026-03-29,H3631408,1：04-2:19,527.0,2990,6.48829431438127,FG22,165.0,2026-03-29 01:04:00,2026-03-29 02:19:00
2026-03-29,H3631409,2：19-3:44,638.0,3390,6.31268436578171,FG22,165.0,2026-03-29 02:19:00,2026-03-29 03:44:00
2026-03-29,H3631410,3:44-4：58,535.0,2990,2.50836120401338,FG22,165.0,2026-03-29 03:44:00,2026-03-29 04:58:00
2026-03-29,H2631824,4：58-6:32,8497.0,3577,10.5116019010344,FG22,175.0,2026-03-29 04:58:00,2026-03-29 06:32:00
2026-03-29,H2631825,6：32-7:09,296.0,1410,2.12765957446808,FG22,175.0,2026-03-29 06:32:00,2026-03-29 07:09:00
2026-03-29,H2631826,7：09-8:35,1722.0,3267,15.0902969084787,FG22,175.0,2026-03-29 07:09:00,2026-03-29 08:35:00
2026-03-29,H3631411,11:36-12:41,290.0,2991,28.5523236375794,FG22,165.0,2026-03-29 11:36:00,2026-03-29 12:41:00
2026-03-29,H3631412,12:41-14:09,195.0,1915,7.78067885117493,FG22,165.0,2026-03-29 12:41:00,2026-03-29 14:09:00
2026-03-29,H3631413,14:09-15：41,1279.0,3666,9.57446808510638,FG22,165.0,2026-03-29 14:09:00,2026-03-29 15:41:00
2026-03-29,H3631415,16:10-17:26,6.0,2990,2.40802675585284,FG22,165.0,2026-03-29 16:10:00,2026-03-29 17:26:00
2026-03-29,H3631416,17:26-18:45,33.0,3190,2.03761755485893,FG22,165.0,2026-03-29 17:26:00,2026-03-29 18:45:00
2026-03-29,H3631417,18:45-20:00,5.0,2990,1.37123745819398,FG22,165.0,2026-03-29 18:45:00,2026-03-29 20:00:00
2026-03-29,H3631418,20:00-21:14,1.0,2990,1.1371237458194,FG22,165.0,2026-03-29 20:00:00,2026-03-29 21:14:00
2026-03-29,H3631419,21:14-22:27,2.0,2990,1.80602006688963,FG22,165.0,2026-03-29 21:14:00,2026-03-29 22:27:00
2026-03-29,H3631420,22:27-23:45,3.0,3110,1.83279742765273,FG22,165.0,2026-03-29 22:27:00,2026-03-29 23:45:00
2026-03-30,H3631421,23:45-1:00,8.0,2990,1.7056856187291,FG22,165.0,2026-03-30 23:45:00,2026-03-31 01:00:00
2026-03-30,H3631422,1：00-2:14,3.0,2990,1.67224080267559,FG22,165.0,2026-03-30 01:00:00,2026-03-30 02:14:00
2026-03-30,H3631423,2：14-3:28,389.0,2990,3.27759197324415,FG22,165.0,2026-03-30 02:14:00,2026-03-30 03:28:00
2026-03-30,H3631424,3:28-4：43,12.0,2990,1.438127090301,FG22,165.0,2026-03-30 03:28:00,2026-03-30 04:43:00
2026-03-30,H3631425,4：43-5:58,1.0,2990,1.50501672240803,FG22,165.0,2026-03-30 04:43:00,2026-03-30 05:58:00
2026-03-30,H3631426,5：58-7:13,31.0,2990,1.63879598662207,FG22,165.0,2026-03-30 05:58:00,2026-03-30 07:13:00
2026-03-30,H3631427,7：13-8:27,178.0,2990,1.7056856187291,FG22,165.0,2026-03-30 07:13:00,2026-03-30 08:27:00
2026-03-30,H3631428,8：27-9:40,9.0,2990,1.63879598662207,FG22,165.0,2026-03-30 08:27:00,2026-03-30 09:40:00
2026-03-30,H3631429,9：40-11:01,24.0,3250,1.41538461538462,FG22,165.0,2026-03-30 09:40:00,2026-03-30 11:01:00
2026-03-30,H3631430,11:01-12:20,20.0,3190,2.00626959247649,FG22,165.0,2026-03-30 11:01:00,2026-03-30 12:20:00
2026-03-30,H3631431,12:20-13:39,20.0,3140,1.40127388535032,FG22,165.0,2026-03-30 12:20:00,2026-03-30 13:39:00
2026-03-30,H3631432,13:29-14:53,2.0,2990,1.03678929765886,FG22,165.0,2026-03-30 13:29:00,2026-03-30 14:53:00
2026-03-30,H3631433,14:53-16:07,4.0,2990,1.03678929765886,FG22,165.0,2026-03-30 14:53:00,2026-03-30 16:07:00
2026-03-30,H3631434,16:07-17:22,13.0,2990,1.80602006688963,FG22,165.0,2026-03-30 16:07:00,2026-03-30 17:22:00
2026-03-30,H3631435,17:22-18:36,12.0,2990,1.20401337792642,FG22,165.0,2026-03-30 17:22:00,2026-03-30 18:36:00
2026-03-30,H3631436,18:36-19:50,90.0,2990,1.63879598662207,FG22,165.0,2026-03-30 18:36:00,2026-03-30 19:50:00
2026-03-30,H3631437,19：50-21：05,46.0,2991,1.90571715145436,FG22,165.0,2026-03-30 19:50:00,2026-03-30 21:05:00
2026-03-30,H3631438,21:05-22:26,24.0,3270,2.84403669724771,FG22,165.0,2026-03-30 21:05:00,2026-03-30 22:26:00
2026-03-30,H3631439,22:26-23:43,5.0,3090,2.23300970873786,FG22,165.0,2026-03-30 22:26:00,2026-03-30 23:43:00
2026-03-31,H3631440,23:43-1:11,24.0,3540,24.5762711864407,FG22,165.0,2026-03-31 23:43:00,2026-04-01 01:11:00
2026-03-31,H3631441,1：11-2:25,7.0,2990,1.47157190635451,FG22,165.0,2026-03-31 01:11:00,2026-03-31 02:25:00
2026-03-31,H3631442,2：25-3:39,2.0,2990,1.37123745819398,FG22,165.0,2026-03-31 02:25:00,2026-03-31 03:39:00
2026-03-31,H3631443,3：39-4:54,0.0,2990,1.27090301003344,FG22,165.0,2026-03-31 03:39:00,2026-03-31 04:54:00
2026-03-31,H3631444,4:54-6:09,1.0,2990,0.936454849498328,FG22,165.0,2026-03-31 04:54:00,2026-03-31 06:09:00
2026-03-31,H3631445,6：09-7:18,4.0,2811,2.17004624688723,FG22,165.0,2026-03-31 06:09:00,2026-03-31 07:18:00
2026-03-31,H2631829,11:00-11:44,1.0,1680,15.4761904761905,FPT31,175.0,2026-03-31 11:00:00,2026-03-31 11:44:00
2026-03-31,H2631830,11:44-13:10,4.0,3328,23.7980769230769,FPT31,175.0,2026-03-31 11:44:00,2026-03-31 13:10:00
2026-03-31,H2631831,13:10-14:34,4.0,3328,24.5492788461538,FPT31,175.0,2026-03-31 13:10:00,2026-03-31 14:34:00
2026-03-31,H2631832,14:34-16:01,0.0,3379,18.1118674163954,FPT31,175.0,2026-03-31 14:34:00,2026-03-31 16:01:00
2026-03-31,H2631833,16:01-16:44,2.0,1691,11.0585452395033,FPT31,175.0,2026-03-31 16:01:00,2026-03-31 16:44:00
2026-03-31,H2631834,16:44-18:30,1.0,4129,9.54226204892226,FP21,175.0,2026-03-31 16:44:00,2026-03-31 18:30:00
2026-03-31,H2631835,18:30-19:25,5.0,1966,11.9532044760936,FP21,188.0,2026-03-31 18:30:00,2026-03-31 19:25:00
2026-03-31,H2631836,19:25-20:14,2.0,1747,7.84201488265598,FP21,188.0,2026-03-31 19:25:00,2026-03-31 20:14:00
2026-03-31,H2631837,20：14-21：48,3.0,3335,8.66566716641679,FP21,188.0,2026-03-31 20:14:00,2026-03-31 21:48:00
2026-04-01,H2641839,23：02-0:20,5.0,2805,11.9786096256684,FG22V,188.0,2026-04-01 23:02:00,2026-04-02 00:20:00
2026-04-01,H2641840,0：20-1:00,20.0,1417,10.1623147494707,FG22V,188.0,2026-04-01 00:20:00,2026-04-01 01:00:00
2026-04-01,H2641841,1：00-2:25,5.0,2688,6.36160714285714,FG22V,188.0,2026-04-01 01:00:00,2026-04-01 02:25:00
2026-04-01,H2641842,2：25-3:47,7.0,2925,4.68376068376068,FG22V,188.0,2026-04-01 02:25:00,2026-04-01 03:47:00
2026-04-01,H2641843,3:47-5：06,8.0,2690,4.27509293680297,FG22V,188.0,2026-04-01 03:47:00,2026-04-01 05:06:00
2026-04-01,H2641844,5：06-6:25,2.0,2805,4.49197860962567,FG22V,188.0,2026-04-01 05:06:00,2026-04-01 06:25:00
2026-04-01,H2641845,6：25-7:14,25.0,1796,4.78841870824053,FG22,175.0,2026-04-01 06:25:00,2026-04-01 07:14:00
2026-04-01,H2641846,7：14-8:29,4.0,2870,3.37979094076655,FG22,175.0,2026-04-01 07:14:00,2026-04-01 08:29:00
2026-04-01,H2641847,8：29-9:44,7.0,2858,2.90412876137159,FG22,175.0,2026-04-01 08:29:00,2026-04-01 09:44:00
2026-04-01,H2641848,9：44-10:21,21.0,1421,3.51864883884588,FG22,175.0,2026-04-01 09:44:00,2026-04-01 10:21:00
2026-04-01,H3641446,10:21-11:46,5.0,3390,3.53982300884956,FG22,165.0,2026-04-01 10:21:00,2026-04-01 11:46:00
2026-04-01,H3641447,11:46-13:00,4.0,2990,2.97658862876254,FG22,165.0,2026-04-01 11:46:00,2026-04-01 13:00:00
2026-04-01,H2641850,14：28-15：18,16.0,3118,3.52790250160359,PG32D,100.0,2026-04-01 14:28:00,2026-04-01 15:18:00
2026-04-01,H2641851,15:18-16:15,12.0,3566,4.87941671340437,PG32D,100.0,2026-04-01 15:18:00,2026-04-01 16:15:00
2026-04-01,H2641852,16:15-17:05,17.0,3117,3.68944497914662,PG32D,100.0,2026-04-01 16:15:00,2026-04-01 17:05:00
2026-04-01,H2641853,17:05-18:04,207.0,3656,5.79868708971554,PG32D,100.0,2026-04-01 17:05:00,2026-04-01 18:04:00
2026-04-01,H2641855,18：42-19：32,7.0,3117,2.8232274623035,PG32D,100.0,2026-04-01 18:42:00,2026-04-01 19:32:00
2026-04-01,H2641856,19:32-20:21,4.0,3117,3.81777350016041,PG32D,100.0,2026-04-01 19:32:00,2026-04-01 20:21:00
2026-04-01,H2641857,20：21-21:12,18.0,3117,2.08533846647417,PG32D,100.0,2026-04-01 20:21:00,2026-04-01 21:12:00
2026-04-01,H2641858,21:12-22:11,24.0,3717,3.79338175948345,PG32D,100.0,2026-04-01 21:12:00,2026-04-01 22:11:00
2026-04-01,H2641859,22:11-23:01,12.0,3088,2.49352331606218,PG32D,100.0,2026-04-01 22:11:00,2026-04-01 23:01:00
2026-04-02,H2641860,23：01-：0:05,23.0,4066,2.36104279390064,PG32D,100.0,,
2026-04-02,H2641861,0：05-1:43,22.0,6155,2.59951259138911,PG32D,100.0,2026-04-02 00:05:00,2026-04-02 01:43:00
2026-04-02,H2641862,1：43-3:21,8.0,6145,2.78275020341741,PG32D,100.0,2026-04-02 01:43:00,2026-04-02 03:21:00
2026-04-02,H2641863,3：21-4:20,8.0,3925,3.10828025477707,PG32D,100.0,2026-04-02 03:21:00,2026-04-02 04:20:00
2026-04-02,H2641865,4：49-5:37,6.0,3104,2.89948453608247,PG32D,100.0,2026-04-02 04:49:00,2026-04-02 05:37:00
2026-04-02,H2641867,6：12-7:52,31.0,6155,2.30706742485784,PG32D,100.0,2026-04-02 06:12:00,2026-04-02 07:52:00
2026-04-02,H2641868,7：52-8:44,8.0,3106,2.5756600128783,PG32D,100.0,2026-04-02 07:52:00,2026-04-02 08:44:00
2026-04-02,H2641871,12：50-13：37,8.0,1687,4.2679312388856,FP21,188.0,2026-04-02 12:50:00,2026-04-02 13:37:00
2026-04-02,H2641872,13:37-15:12,3.0,3405,1.6446402349486,FP21,188.0,2026-04-02 13:37:00,2026-04-02 15:12:00
2026-04-02,H2641873,15:12-16:41,2.0,3215,3.07931570762053,FP21,188.0,2026-04-02 15:12:00,2026-04-02 16:41:00
2026-04-02,H2641875,16:58-17:46,0.0,2127,1.88058298072402,FP21,150.0,2026-04-02 16:58:00,2026-04-02 17:46:00
2026-04-02,H2641876,17:46-18:32,1.0,2067,1.45137880986938,FP21,150.0,2026-04-02 17:46:00,2026-04-02 18:32:00
2026-04-02,H2641877,18:32-20:05,2.0,4105,0.950060901339829,FP21,150.0,2026-04-02 18:32:00,2026-04-02 20:05:00
2026-04-02,H2641878,20:05-21:38,4.0,4105,1.16930572472594,FP21,150.0,2026-04-02 20:05:00,2026-04-02 21:38:00
2026-04-02,H2641879,21:38-23:11,0.0,4105,0.876979293544458,FP21,150.0,2026-04-02 21:38:00,2026-04-02 23:11:00
2026-04-03,H3641448,23:11-0:38,1.0,3490,11.2034383954155,FG22,165.0,2026-04-03 23:11:00,2026-04-04 00:38:00
2026-04-03,H3641449,0：38-1:52,3.0,2990,2.04013377926421,FG22,165.0,2026-04-03 00:38:00,2026-04-03 01:52:00
2026-04-03,H3641450,1：52-3:06,5.0,2990,1.47157190635451,FG22,165.0,2026-04-03 01:52:00,2026-04-03 03:06:00
2026-04-03,H3641451,3：06-4:28,11.0,3290,1.55015197568389,FG22,165.0,2026-04-03 03:06:00,2026-04-03 04:28:00
2026-04-03,H3641452,4：26-5:40,9.0,2990,1.17056856187291,FG22,165.0,2026-04-03 04:26:00,2026-04-03 05:40:00
2026-04-03,H3641453,5:40-7：09,40.0,3590,2.47910863509749,FG22,165.0,2026-04-03 05:40:00,2026-04-03 07:09:00
2026-04-03,H3641454,7：09-8:30,5.0,3250,2.15384615384615,FG22,165.0,2026-04-03 07:09:00,2026-04-03 08:30:00
2026-04-03,H3641455,8：30-9:50,5.0,3260,1.71779141104294,FG22,165.0,2026-04-03 08:30:00,2026-04-03 09:50:00
2026-04-03,H3641456,9：50-11:08,32.0,3130,1.15015974440895,FG22,165.0,2026-04-03 09:50:00,2026-04-03 11:08:00
2026-04-03,H3641457,11:08-12:22,5.0,2990,2.67558528428094,FG22,165.0,2026-04-03 11:08:00,2026-04-03 12:22:00
2026-04-03,H3641458,12：:22-13:35,2.0,2990,2.30769230769231,FG22,165.0,,
2026-04-03,H2641883,15:27-16:18,27.0,3117,4.23484119345525,PG32D,100.0,2026-04-03 15:27:00,2026-04-03 16:18:00
2026-04-03,H2641884,16:18-17:56,14.0,6145,4.57282343368592,PG32D,100.0,2026-04-03 16:18:00,2026-04-03 17:56:00
2026-04-03,H2641885,17:56-19:40,39.0,6555,3.37147215865751,PG32D,100.0,2026-04-03 17:56:00,2026-04-03 19:40:00
2026-04-03,H2641886,19:40-21:18,5.0,6175,2.75303643724696,PG32D,100.0,2026-04-03 19:40:00,2026-04-03 21:18:00
2026-04-03,H2641887,21：18-23：04,20.0,6222,4.00192864030858,PG32D,100.0,2026-04-03 21:18:00,2026-04-03 23:04:00
2026-04-04,H2641888,23:04-0:43,15.0,6175,3.48178137651822,PG32D,100.0,2026-04-04 23:04:00,2026-04-05 00:43:00
2026-04-04,H2641889,0：43-2:21,7.0,6175,3.35222672064777,PG32D,100.0,2026-04-04 00:43:00,2026-04-04 02:21:00
2026-04-04,H2641890,2：21-4:01,25.0,6275,3.87250996015936,PG32D,100.0,2026-04-04 02:21:00,2026-04-04 04:01:00
2026-04-04,H2641891,4：01-5:39,18.0,6175,2.99595141700405,PG32D,100.0,2026-04-04 04:01:00,2026-04-04 05:39:00
2026-04-04,H2641892,5：39-6:29,13.0,3128,2.0460358056266,PG32D,100.0,2026-04-04 05:39:00,2026-04-04 06:29:00
2026-04-04,H2641893,3：29-8:12,26.0,6475,3.04247104247104,PG32D,100.0,2026-04-04 03:29:00,2026-04-04 08:12:00
2026-04-04,H2641894,8:12-9:02,8.0,3117,2.11742059672762,PG32D,100.0,2026-04-04 08:12:00,2026-04-04 09:02:00
2026-04-04,H2641896,11:51-12:37,5.0,1677,4.17412045319022,PG22C,188.0,2026-04-04 11:51:00,2026-04-04 12:37:00
2026-04-04,H2641897,12:37-13:24,0.0,1677,5.66487775790101,PG22C,188.0,2026-04-04 12:37:00,2026-04-04 13:24:00
2026-04-04,H2641898,13:24-14:22,3.0,2077,3.80356283100626,PG22C,188.0,2026-04-04 13:24:00,2026-04-04 14:22:00
2026-04-04,H2641899,14：22-15：22,1.0,2207,4.62165835976439,PG22C,188.0,2026-04-04 14:22:00,2026-04-04 15:22:00
2026-04-04,H2641900,15:22-16:12,56.0,1793,11.6006692693809,PG22C,188.0,2026-04-04 15:22:00,2026-04-04 16:12:00
2026-04-04,H2641902,16:55-17:31,1.0,1278,2.50391236306729,PG32D,188.0,2026-04-04 16:55:00,2026-04-04 17:31:00
2026-04-04,H2641903,17：31-18：14,22.0,1577,9.13126188966392,PG32D,188.0,2026-04-04 17:31:00,2026-04-04 18:14:00
2026-04-04,H2641904,18:14-18:54,6.0,1427,3.5739313244569,PG32D,188.0,2026-04-04 18:14:00,2026-04-04 18:54:00
2026-04-04,H2641905,18:54-20:04,3.0,2516,4.17329093799682,PG32D,188.0,2026-04-04 18:54:00,2026-04-04 20:04:00
2026-04-04,H2641907,21:24-22:11,2.0,1676,3.16229116945107,PG22C,188.0,2026-04-04 21:24:00,2026-04-04 22:11:00
2026-04-04,H2641908,22:11-23:21,1.0,2515,2.54473161033797,PG32DS,188.0,2026-04-04 22:11:00,2026-04-04 23:21:00
2026-04-05,H2641910,23:53-0:32,2134.0,1428,2.94117647058823,PG32D,188.0,2026-04-05 23:53:00,2026-04-06 00:32:00
2026-04-05,H2641911,0：32-1:43,1.0,2515,2.54473161033797,PG32D,188.0,2026-04-05 00:32:00,2026-04-05 01:43:00
2026-04-05,H2641912,1：43-2:27,1.0,1607,4.4803982576229,PG32D,188.0,2026-04-05 01:43:00,2026-04-05 02:27:00
2026-04-05,H2641913,2：27-3:37,1.0,2515,2.38568588469185,PG32D,188.0,2026-04-05 02:27:00,2026-04-05 03:37:00
2026-04-05,H2641914,3：37-4:53,2107.0,2586,2.97757153905646,PG32D,188.0,2026-04-05 03:37:00,2026-04-05 04:53:00
2026-04-05,H2641915,4：53-5:31,0.0,1323,3.5525321239607,PG32D,188.0,2026-04-05 04:53:00,2026-04-05 05:31:00
2026-04-05,H2641917,5：53-7:02,2.0,2515,2.54473161033797,PG32D,188.0,2026-04-05 05:53:00,2026-04-05 07:02:00
2026-04-05,H2641920,9：03-10：07,0.0,2305,2.60303687635575,PG31DS,188.0,2026-04-05 09:03:00,2026-04-05 10:07:00
2026-04-05,H2641921,10:07-11:11,2.0,2305,2.81995661605206,PG31DS,188.0,2026-04-05 10:07:00,2026-04-05 11:11:00
2026-04-05,H2641922,11:11-12:21,33.0,2615,4.55066921606119,PG31DS,188.0,2026-04-05 11:11:00,2026-04-05 12:21:00
2026-04-05,H2641923,12：24-13：30,2.0,2355,6.83651804670913,PG31DS,188.0,2026-04-05 12:24:00,2026-04-05 13:30:00
2026-04-05,H2641924,13:30-14：32,0.0,2235,2.32662192393736,PG31DS,188.0,2026-04-05 13:30:00,2026-04-05 14:32:00
2026-04-05,H2641925,14：32-16:43,33.0,2535,6.35108481262327,PG31DS,188.0,2026-04-05 14:32:00,2026-04-05 16:43:00
2026-04-05,H2641926,16:43-16:24,9.0,1491,3.08517773306506,PG32D,188.0,2026-04-05 16:43:00,2026-04-05 16:24:00
2026-04-05,H2641928,20:16-21:06,22.0,1755,6.4957264957265,PG32D,188.0,2026-04-05 20:16:00,2026-04-05 21:06:00
2026-04-05,H2641929,21:06-22:27,3.0,2924,3.21477428180575,PG32D,188.0,2026-04-05 21:06:00,2026-04-05 22:27:00
2026-04-05,H2641930,22:27-23:14,5.0,1666,4.56182472989196,PG32D,188.0,2026-04-05 22:27:00,2026-04-05 23:14:00
2026-04-05,H2641931,23:14-23:48,0.0,1266,3.08056872037915,PG32D,188.0,2026-04-05 23:14:00,2026-04-05 23:48:00
2026-04-06,H2641932,23:48-1:13,5.0,3045,3.05418719211823,PG32D,188.0,2026-04-06 23:48:00,2026-04-07 01:13:00
2026-04-06,H2641933,1：13-2:22,5.0,2475,1.8989898989899,PG31DS,188.0,2026-04-06 01:13:00,2026-04-06 02:22:00
2026-04-06,H2641934,2-22:3:23,0.0,2186,2.0128087831656,PG31DS,188.0,,
2026-04-06,H2641935,3：23-4:34,13.0,2525,2.33663366336634,PG31DS,188.0,2026-04-06 03:23:00,2026-04-06 04:34:00
2026-04-06,H2641936,4：34-5:46,10.0,2605,2.49520153550864,PG31DS,188.0,2026-04-06 04:34:00,2026-04-06 05:46:00
2026-04-06,H2641937,5：46-6:53,2.0,2385,2.68343815513627,PG31DS,188.0,2026-04-06 05:46:00,2026-04-06 06:53:00
2026-04-06,H2641938,6：53-8:03,3.0,2475,3.39393939393939,PG31DS,188.0,2026-04-06 06:53:00,2026-04-06 08:03:00
2026-04-06,H2641939,8:03-9:02,0.0,2187,2.19478737997256,PG31DS,188.0,2026-04-06 08:03:00,2026-04-06 09:02:00
2026-04-06,H2641940,9:02-10:03,1.0,2187,4.61819844535894,PG31DS,188.0,2026-04-06 09:02:00,2026-04-06 10:03:00
2026-04-06,H2641942,10:38-11:43,0.0,2335,3.25481798715203,PG31DS,188.0,2026-04-06 10:38:00,2026-04-06 11:43:00
2026-04-06,H2641943,11:43-12:45,6.0,2188,2.3308957952468,PG31DS,188.0,2026-04-06 11:43:00,2026-04-06 12:45:00
2026-04-06,H2641944,12:45-13:35,0.0,2186,3.20219579139982,PG31DS,188.0,2026-04-06 12:45:00,2026-04-06 13:35:00
2026-04-06,H2641945,13:45-14:46,0.0,2185,3.75286041189931,PG31DS,188.0,2026-04-06 13:45:00,2026-04-06 14:46:00
2026-04-06,H2641946,14:46-15:47,3.0,2185,2.0137299771167,PG31DS,188.0,2026-04-06 14:46:00,2026-04-06 15:47:00
